anchor_date,gate_patch_2,gate_patch_4,gate_patch_8,gate_patch_10,gate_patch_12
2024-07-30,0.123327255,0.14196569,0.2336816,0.2572488,0.24377662
2024-07-31,0.10475456,0.19039069,0.26591367,0.21385644,0.22508463
2024-08-01,0.17067856,0.18776482,0.1862027,0.20954494,0.245809
2024-08-02,0.27200484,0.16487382,0.147364,0.15425153,0.26150572
2024-08-05,0.21317184,0.18257333,0.14152563,0.12702262,0.33570653
2024-08-06,0.23404206,0.20144904,0.14625198,0.11093546,0.3073215
2024-08-07,0.22581106,0.2385204,0.1585687,0.12364892,0.25345096
2024-08-08,0.27785492,0.18908387,0.1566712,0.09767628,0.27871367
2024-08-09,0.18019207,0.24272259,0.19111535,0.10939282,0.27657712
2024-08-12,0.1563316,0.20873828,0.2628655,0.11603171,0.25603297
2024-08-13,0.1486278,0.25420573,0.21985494,0.16060244,0.21670902
2024-08-14,0.15391041,0.14134179,0.281169,0.19101742,0.23256136
2024-08-15,0.101229206,0.1309668,0.30127373,0.22771585,0.23881447
2024-08-16,0.069325514,0.17953582,0.28797024,0.26448646,0.1986819
2024-08-19,0.102763556,0.17735505,0.22963697,0.30367956,0.18656488
2024-08-20,0.12050171,0.15301572,0.21331553,0.3188016,0.19436547
2024-08-21,0.12731251,0.14567779,0.21745771,0.2747952,0.23475681
2024-08-22,0.16179141,0.163415,0.18069014,0.20687975,0.28722364
2024-08-23,0.18895562,0.22011743,0.1585975,0.17638576,0.25594366
2024-08-26,0.31053102,0.16353223,0.12799817,0.109574996,0.28836358
2024-08-27,0.18826692,0.20608553,0.22213602,0.15538253,0.22812895
2024-08-28,0.12195473,0.15219131,0.26650316,0.14047562,0.3188752
2024-08-29,0.06967315,0.25717673,0.27441972,0.25273392,0.14599656
2024-08-30,0.091763765,0.20171243,0.24171443,0.26225632,0.202553
2024-09-03,0.14814559,0.20333764,0.17434199,0.27323434,0.20094049
2024-09-04,0.16551201,0.13612063,0.2129598,0.2157771,0.26963046
2024-09-05,0.19566011,0.20848756,0.14756054,0.124708116,0.32358372
2024-09-06,0.28165388,0.21669503,0.12521906,0.120225966,0.25620607
2024-09-09,0.28327882,0.20061891,0.13280773,0.09460201,0.28869256
2024-09-10,0.2350075,0.23789884,0.16217302,0.095020056,0.2699006
2024-09-11,0.23392251,0.2028483,0.17423837,0.111618154,0.27737263
2024-09-12,0.20132244,0.20883262,0.21838294,0.12460109,0.24686094
2024-09-13,0.15609653,0.16829202,0.24081844,0.15167488,0.28311813
2024-09-16,0.090375535,0.17763399,0.29316702,0.23047519,0.20834829
2024-09-17,0.065505564,0.1991135,0.28563562,0.26761195,0.18213338
2024-09-18,0.09985329,0.19313537,0.21202576,0.32925275,0.16573288
2024-09-19,0.12670685,0.13290384,0.22467397,0.2908996,0.22481574
2024-09-20,0.1301107,0.13903776,0.25316504,0.2329362,0.24475038
2024-09-23,0.10979676,0.17386948,0.21692666,0.22686534,0.2725418
2024-09-24,0.14043145,0.21978714,0.2032956,0.23329179,0.20319407
2024-09-25,0.18221393,0.15617651,0.18306822,0.24166363,0.23687772
2024-09-26,0.15968929,0.14173146,0.23080531,0.20757882,0.26019508
2024-09-27,0.09680074,0.13146572,0.2900534,0.24755359,0.23412651
2024-09-30,0.124710955,0.20776762,0.20736016,0.2212858,0.23887545
2024-10-01,0.14459264,0.1874272,0.18676777,0.23722729,0.24398504
2024-10-02,0.13591751,0.14163554,0.2631751,0.2416727,0.21759923
2024-10-03,0.10089873,0.2693408,0.18468302,0.20816715,0.23691022
2024-10-04,0.27217036,0.19014613,0.1258008,0.16262707,0.24925558
2024-10-07,0.2943144,0.15261263,0.14212948,0.11646583,0.29447767
2024-10-08,0.22734207,0.23154561,0.13236998,0.08569155,0.32305083
2024-10-09,0.2759374,0.23545092,0.12823264,0.090026565,0.2703524
2024-10-10,0.22762367,0.23295085,0.17241113,0.104715794,0.2622985
2024-10-11,0.22264291,0.23721999,0.17135076,0.11262743,0.25615892
2024-10-14,0.22330897,0.2109989,0.17235039,0.117689826,0.2756519
2024-10-15,0.22279692,0.22188935,0.18501043,0.111548826,0.25875455
2024-10-16,0.23901793,0.22803935,0.14418848,0.10102869,0.28772557
2024-10-17,0.26253986,0.20757678,0.16426241,0.09671894,0.26890203
2024-10-18,0.20987864,0.20918716,0.19592944,0.1066445,0.27836025
2024-10-21,0.18884777,0.26762855,0.17714313,0.10830495,0.25807562
2024-10-22,0.22207028,0.21968499,0.18454665,0.11414047,0.2595576
2024-10-23,0.19684117,0.21012995,0.2072218,0.13373682,0.25207016
2024-10-24,0.1809588,0.20215912,0.18359907,0.094459414,0.3388236
2024-10-25,0.23784748,0.20852047,0.16834149,0.12007132,0.26521927
2024-10-28,0.22037542,0.21557389,0.18526979,0.11766736,0.26111358
2024-10-29,0.23560017,0.20806411,0.161697,0.11449866,0.28014
2024-10-30,0.16844596,0.16161214,0.2526801,0.13765357,0.2796082
2024-10-31,0.114135325,0.20534821,0.2515781,0.15705597,0.2718824
2024-11-01,0.10333329,0.29325667,0.21313491,0.22914068,0.16113439
2024-11-04,0.22488171,0.15301853,0.19990546,0.16466367,0.25753063
2024-11-05,0.17699286,0.13545771,0.25221807,0.20261927,0.23271209
2024-11-06,0.10314912,0.12956695,0.2817322,0.18331462,0.30223712
2024-11-07,0.10634022,0.29699296,0.19104624,0.18925188,0.21636865
2024-11-08,0.17523508,0.22987622,0.18088914,0.22817884,0.18582077
2024-11-11,0.24815577,0.16687526,0.16108862,0.17492937,0.24895109
2024-11-12,0.21244533,0.15538518,0.17202312,0.14980453,0.31034184
2024-11-13,0.2198322,0.19211005,0.1587624,0.11330464,0.31599072
2024-11-14,0.21834499,0.28630275,0.124890566,0.10128745,0.26917428
2024-11-15,0.2936803,0.21231155,0.15015063,0.112628356,0.23122911
2024-11-18,0.23441115,0.17909518,0.18574594,0.11327189,0.28747582
2024-11-19,0.12649189,0.24539492,0.21487956,0.1273318,0.28590184
2024-11-20,0.12817596,0.23140736,0.26381654,0.15589792,0.22070217
2024-11-21,0.11212309,0.29495215,0.20852467,0.19333564,0.19106448
2024-11-22,0.19960825,0.198517,0.20141242,0.17819539,0.22226697
2024-11-25,0.20788114,0.12771818,0.19457692,0.16927248,0.30055133
2024-11-26,0.17313442,0.17697902,0.21379396,0.13655505,0.29953757
2024-11-27,0.21053489,0.18216853,0.16548373,0.12519163,0.31662115
2024-11-29,0.16100565,0.2521108,0.21904978,0.17421424,0.19361949
2024-12-02,0.09973166,0.2626366,0.26357841,0.18143769,0.19261554
2024-12-03,0.11671354,0.1796698,0.29349518,0.24091661,0.16920494
2024-12-04,0.08875456,0.14543289,0.28230017,0.2615005,0.22201194
2024-12-05,0.087852955,0.1562073,0.2765366,0.2943925,0.18501058
2024-12-06,0.08626968,0.16923237,0.22499147,0.31308055,0.20642586
2024-12-09,0.15572135,0.17706065,0.18219918,0.28332525,0.20169355
2024-12-10,0.179051,0.13693488,0.15843546,0.26226905,0.26330966
2024-12-11,0.20170934,0.16768567,0.18571004,0.18021815,0.26467675
2024-12-12,0.17449102,0.20831761,0.16003326,0.15662858,0.3005296
2024-12-13,0.1993908,0.26265568,0.1607209,0.12648511,0.25074747
2024-12-16,0.16338027,0.27093023,0.18796648,0.16849537,0.20922759
2024-12-17,0.19622023,0.23311403,0.18479505,0.15162595,0.23424469
2024-12-18,0.17855805,0.22456188,0.18083096,0.1327527,0.2832964
2024-12-19,0.23495556,0.16936843,0.18860884,0.109497294,0.29756987
2024-12-20,0.1945345,0.22452036,0.17103693,0.105024464,0.30488375
2024-12-23,0.24848716,0.23388447,0.15107906,0.107995085,0.25855416
2024-12-24,0.26714033,0.19524515,0.16659583,0.10721573,0.26380292
2024-12-26,0.24963513,0.19357148,0.15194045,0.105561696,0.29929128
2024-12-27,0.22184554,0.23593044,0.15918376,0.102959126,0.28008112
2024-12-30,0.18917286,0.21282722,0.21392901,0.11959114,0.26447982
2024-12-31,0.16345678,0.29763553,0.18084213,0.127978,0.23008758
2025-01-02,0.20488752,0.22267924,0.1623136,0.14904521,0.26107445
2025-01-03,0.23898774,0.13962865,0.2116255,0.13626653,0.27349162
2025-01-06,0.14024648,0.17802604,0.22830324,0.14617684,0.30724743
2025-01-07,0.15976717,0.17411393,0.23377249,0.1682695,0.26407692
2025-01-08,0.0953893,0.15488063,0.30682704,0.23910852,0.20379451
2025-01-10,0.07484152,0.19325656,0.26263088,0.28508234,0.18418871
2025-01-13,0.08075219,0.20402376,0.23215812,0.31918767,0.1638783
2025-01-14,0.13930511,0.15501674,0.20519274,0.28756374,0.21292168
2025-01-15,0.17178479,0.14808713,0.18383014,0.23226774,0.26403016
2025-01-16,0.22255984,0.13637409,0.18097761,0.15517478,0.3049137
2025-01-17,0.23640758,0.18015507,0.14144884,0.11873351,0.32325503
2025-01-21,0.16921106,0.25282982,0.18361,0.12749736,0.26685172
2025-01-22,0.15915743,0.26444423,0.20542464,0.16346364,0.20751016
2025-01-23,0.14056921,0.27687055,0.18250893,0.19234836,0.20770295
2025-01-24,0.22217792,0.19091207,0.16793747,0.16278109,0.2561914
2025-01-27,0.2356394,0.18815374,0.15761138,0.1359723,0.2826231
2025-01-28,0.24695763,0.19411221,0.13772815,0.09765465,0.32354733
2025-01-29,0.25456202,0.2194275,0.1471299,0.104280695,0.27459985
2025-01-30,0.23942046,0.21808203,0.15751562,0.10238479,0.28259706
2025-01-31,0.24088277,0.22826108,0.15670012,0.09853271,0.27562335
2025-02-03,0.21495166,0.20893589,0.18845813,0.107187666,0.28046665
2025-02-04,0.17777932,0.2272064,0.225126,0.112318516,0.2575698
2025-02-05,0.15960957,0.22933616,0.21334457,0.13609308,0.2616166
2025-02-06,0.16723654,0.18909302,0.25688112,0.16639556,0.22039373
2025-02-07,0.11717668,0.15211868,0.28326118,0.16452263,0.2829208
2025-02-10,0.09788973,0.20094372,0.25789735,0.22811477,0.2151545
2025-02-11,0.15285894,0.20207106,0.20877995,0.17376187,0.26252818
2025-02-12,0.21484666,0.19165008,0.15582012,0.17833358,0.2593495
2025-02-13,0.19244677,0.1842077,0.17663313,0.17488973,0.27182266
2025-02-14,0.2374967,0.21482259,0.14714126,0.13337117,0.26716822
2025-02-18,0.29971194,0.2142785,0.1096851,0.09280861,0.28351584
2025-02-19,0.2635198,0.18989705,0.17052825,0.0909163,0.2851386
2025-02-20,0.15646017,0.23302491,0.2429012,0.12434656,0.24326725
2025-02-21,0.14614595,0.26540488,0.19970942,0.14133644,0.24740328
2025-02-24,0.14175346,0.25351205,0.22300789,0.18496583,0.19676077
2025-02-25,0.14200453,0.20216002,0.20673308,0.1769596,0.2721428
2025-02-26,0.2486907,0.1894346,0.15775716,0.14009237,0.26402518
2025-02-27,0.27285624,0.13702808,0.14917365,0.13263583,0.30830628
2025-02-28,0.22115715,0.2191506,0.1503795,0.096148975,0.31316376
2025-03-03,0.19751444,0.25606376,0.1622076,0.12515607,0.2590582
2025-03-04,0.22296453,0.24773212,0.15927416,0.13512604,0.23490317
2025-03-05,0.26585168,0.21419299,0.13801438,0.11446188,0.26747906
2025-03-06,0.2974116,0.16402425,0.14693007,0.096592754,0.29504132
2025-03-07,0.22601078,0.20690571,0.17391421,0.08836371,0.3048056
2025-03-10,0.21051718,0.24292634,0.17688654,0.09581429,0.27385566
2025-03-11,0.20946445,0.22954309,0.19454639,0.11937369,0.2470724
2025-03-12,0.16707167,0.21132798,0.23868467,0.14019784,0.24271777
2025-03-13,0.12564862,0.20235345,0.26436067,0.17746893,0.23016834
2025-03-14,0.09886033,0.20357612,0.22982766,0.22381559,0.24392034
2025-03-17,0.11774401,0.16931987,0.23233041,0.28667918,0.19392645
2025-03-18,0.17488185,0.14613925,0.15805046,0.23348501,0.28744337
2025-03-19,0.16554143,0.25209087,0.15710142,0.18200807,0.24325813
2025-03-20,0.24282764,0.18640296,0.13729703,0.12051494,0.3129574
2025-03-21,0.28179777,0.24838708,0.13289568,0.110226735,0.22669277
2025-03-24,0.26593956,0.17632946,0.14572844,0.09011232,0.32189015
2025-03-25,0.22967993,0.21271749,0.20377205,0.101997904,0.25183257
2025-03-26,0.14708297,0.21086852,0.19976392,0.10934652,0.33293808
2025-03-27,0.1429608,0.2715007,0.23170407,0.17059125,0.18324319
2025-03-28,0.170849,0.20072424,0.18530782,0.15353571,0.28958318
2025-03-31,0.23399332,0.20322096,0.17127585,0.17608352,0.21542633
2025-04-01,0.1804129,0.13384269,0.17464566,0.12407572,0.38702303
2025-04-02,0.20469944,0.2816402,0.15402393,0.10025552,0.25938094
2025-04-03,0.24734941,0.18196394,0.13690996,0.10252989,0.33124676
2025-04-04,0.16293599,0.20116493,0.27500632,0.1558711,0.20502155
2025-04-07,0.09442444,0.22357093,0.27480516,0.19387989,0.21331963
2025-04-08,0.1068192,0.18762031,0.25685674,0.24354906,0.20515476
2025-04-09,0.0896714,0.18918599,0.24476092,0.2983782,0.17800348
2025-04-10,0.13326676,0.18161784,0.18340307,0.2127944,0.28891793
2025-04-11,0.19323564,0.22484717,0.16303928,0.19662356,0.22225437
2025-04-14,0.24983329,0.15259863,0.13187498,0.1207095,0.34498358
2025-04-15,0.23903854,0.23497592,0.16969287,0.12411217,0.23218055
2025-04-16,0.23821607,0.14884017,0.17800012,0.10718756,0.32775605
2025-04-17,0.11861326,0.32765186,0.19533129,0.132223,0.22618057
2025-04-21,0.16224794,0.23656164,0.20035,0.14688036,0.2539601
2025-04-22,0.2014714,0.24622436,0.16264477,0.17999378,0.20966572
2025-04-23,0.15650049,0.13604563,0.27936903,0.16055691,0.26752797
2025-04-24,0.13601331,0.13245493,0.2443923,0.19065784,0.29648164
2025-04-25,0.085918,0.2095218,0.24518251,0.22148794,0.23788968
2025-04-28,0.113702446,0.17506899,0.25541195,0.26780272,0.18801382
2025-04-29,0.11155497,0.17350535,0.22319001,0.28364912,0.2081005
2025-04-30,0.087362684,0.15020834,0.2814714,0.27466244,0.20629512
2025-05-01,0.12166919,0.17554186,0.21717252,0.24704161,0.23857477
2025-05-02,0.15307528,0.2169098,0.17219329,0.23821257,0.21960907
2025-05-05,0.27171424,0.16176344,0.1491803,0.11691627,0.30042574
2025-05-06,0.2714577,0.15440427,0.15901752,0.10906126,0.3060592
2025-05-07,0.17153466,0.20243718,0.20943739,0.11225216,0.30433857
2025-05-08,0.22488125,0.26089203,0.16037877,0.10402781,0.24982014
2025-05-09,0.21227135,0.21062593,0.17562658,0.16832243,0.23315373
2025-05-12,0.1557036,0.14581485,0.29407442,0.13990173,0.26450542
2025-05-13,0.092971936,0.16120522,0.2989649,0.23264883,0.21420906
2025-05-14,0.099544525,0.15406905,0.28092673,0.24970359,0.21575604
2025-05-15,0.08639821,0.15719837,0.27446714,0.2670733,0.214863
2025-05-16,0.07107978,0.16316056,0.2677478,0.3220884,0.17592348
2025-05-19,0.08677766,0.16088346,0.24367644,0.32391152,0.18475093
2025-05-20,0.12491387,0.1591691,0.19673355,0.30698523,0.21219826
2025-05-21,0.15058646,0.13916792,0.2015975,0.26276612,0.245882
2025-05-22,0.18851161,0.15889107,0.17336464,0.18539979,0.2938328
2025-05-23,0.23141523,0.20426622,0.13791348,0.13698626,0.2894188
2025-05-27,0.28329417,0.19355516,0.14458962,0.098112896,0.28044814
2025-05-28,0.24132779,0.23939097,0.15706263,0.10181711,0.26040152
2025-05-29,0.21896459,0.22955,0.17796096,0.106832154,0.26669228
2025-05-30,0.22054222,0.21572769,0.1955041,0.11181488,0.25641108
2025-06-02,0.18136264,0.2147486,0.197577,0.12528208,0.28102964
2025-06-03,0.16238412,0.22499211,0.24603666,0.121883295,0.24470386
2025-06-04,0.18735266,0.2145074,0.18678454,0.13642108,0.2749343
2025-06-05,0.17909788,0.22120546,0.21390988,0.19275123,0.1930356
2025-06-06,0.16017176,0.15343876,0.21323244,0.14803572,0.32512134
2025-06-09,0.11236199,0.20974295,0.27228406,0.21525963,0.1903514
2025-06-10,0.09064419,0.16338734,0.28191304,0.24533471,0.21872067
2025-06-11,0.09565189,0.21167247,0.23040287,0.2733876,0.18888515
2025-06-12,0.123509854,0.13320464,0.26168832,0.29040903,0.19118811
2025-06-13,0.116278425,0.14454369,0.22578326,0.24563019,0.26776442
2025-06-16,0.10860128,0.16901693,0.24964146,0.24235049,0.23038982
2025-06-17,0.13281716,0.1378979,0.24497658,0.25381708,0.23049131
2025-06-18,0.140921,0.25786138,0.16282521,0.17300613,0.26538625
2025-06-20,0.2018739,0.22596814,0.17193563,0.18088314,0.21933924
2025-06-23,0.27477193,0.17803942,0.13919826,0.12176757,0.28622282
2025-06-24,0.26570177,0.20012689,0.13792077,0.1044095,0.29184112
2025-06-25,0.24273215,0.16404329,0.16738814,0.09721341,0.32862294
2025-06-26,0.18918897,0.24401614,0.184814,0.10580209,0.27617878
2025-06-27,0.17944671,0.2377949,0.19598734,0.14230083,0.24447015
2025-06-30,0.15454982,0.19654217,0.25237578,0.1764668,0.22006544
2025-07-01,0.089685276,0.18613222,0.28597844,0.23742805,0.20077597
2025-07-02,0.09761428,0.15546577,0.24916874,0.2872277,0.21052347
2025-07-03,0.103589594,0.1416501,0.26811093,0.27119625,0.21545315
2025-07-07,0.09711393,0.1473639,0.2849244,0.29203263,0.17856514
2025-07-08,0.09326275,0.15115666,0.24493939,0.28877327,0.22186798
2025-07-09,0.101870835,0.17398052,0.2201838,0.29739267,0.20657212
2025-07-10,0.12459704,0.15983017,0.20615385,0.30720907,0.20220986
2025-07-11,0.1800235,0.17524888,0.16034307,0.24352522,0.24085942
2025-07-14,0.23436631,0.14300299,0.14882743,0.16925201,0.30455127
2025-07-15,0.23001064,0.16572669,0.1693164,0.13110854,0.30383766
2025-07-16,0.18678057,0.26984057,0.16016975,0.115933836,0.2672753
2025-07-17,0.25745857,0.22073029,0.15160303,0.11606086,0.25414726
2025-07-18,0.16330668,0.18441497,0.24879651,0.15614468,0.24733727
2025-07-21,0.09176451,0.19635071,0.29673743,0.20447369,0.21067363
2025-07-22,0.099284135,0.20368297,0.22124353,0.2809154,0.19487402
2025-07-23,0.10463387,0.14781214,0.2579565,0.27596778,0.21362971
2025-07-24,0.09229705,0.14581971,0.26929668,0.2762569,0.2163298
2025-07-25,0.100624025,0.18777756,0.21553591,0.27727735,0.21878518
2025-07-28,0.15149865,0.14739752,0.21722142,0.258367,0.22551541
2025-07-29,0.12462065,0.1331446,0.24029562,0.25818503,0.24375404
2025-07-30,0.10820828,0.17384043,0.23180756,0.23880944,0.24733424
2025-07-31,0.1225803,0.17382826,0.22762997,0.26220053,0.21376099
2025-08-01,0.14065437,0.20718962,0.17789441,0.24968854,0.22457302
2025-08-04,0.13437887,0.1806233,0.22204454,0.27340892,0.1895443
2025-08-05,0.2140757,0.1089405,0.17019895,0.14505965,0.3617252
2025-08-06,0.1317401,0.19612268,0.20693912,0.19803683,0.2671613
2025-08-07,0.11768524,0.19466104,0.2437981,0.1922108,0.25164482
2025-08-08,0.1737845,0.24739604,0.19359858,0.20738503,0.1778358
2025-08-11,0.09593753,0.136555,0.27853253,0.275504,0.21347094
2025-08-12,0.105230324,0.20215128,0.2594872,0.22678378,0.20634738
2025-08-13,0.1670634,0.22445467,0.14569628,0.1938119,0.2689737
2025-08-14,0.2893761,0.14083794,0.17269164,0.1427886,0.25430566
2025-08-15,0.13236563,0.17667183,0.21250601,0.14332223,0.3351344
2025-08-18,0.18714763,0.17408584,0.2432172,0.1735186,0.22203064
2025-08-19,0.12871383,0.15843871,0.25723127,0.21404651,0.24156965
2025-08-20,0.09299915,0.16289914,0.28052676,0.23195805,0.2316169
2025-08-21,0.067524165,0.18452534,0.28436914,0.28777426,0.1758071
2025-08-22,0.08770093,0.19302255,0.21879835,0.33123705,0.16924112
2025-08-25,0.1463019,0.15838878,0.18891358,0.289689,0.2167067
2025-08-26,0.19664024,0.1135329,0.1956945,0.21653733,0.27759507
2025-08-27,0.17426097,0.16822655,0.16957402,0.15920295,0.32873556
2025-08-28,0.19780143,0.23513259,0.16396758,0.1322023,0.27089617
2025-08-29,0.27697983,0.20763746,0.14422396,0.12213979,0.24901892
