freq,mode,patch_sizes,horizon,epochs_ran,elapsed_sec,train_samples,val_samples,test_samples,train_mse,train_mae,train_corr,train_rank_corr,train_direction_acc,train_pred_std,train_true_std,val_mse,val_mae,val_corr,val_rank_corr,val_direction_acc,val_pred_std,val_true_std,test_mse,test_mae,test_corr,test_rank_corr,test_direction_acc,test_pred_std,test_true_std,y_train_mean,y_train_std,test_mean_gate_patch_0,test_mean_gate_patch_1,test_mean_gate_patch_2,test_mean_gate_patch_3,test_mean_gate_patch_4,test_mean_gate_patch_5
halfday,static_weight,"[2, 4, 8, 10, 12]",20d,60,675.7744192919927,2553,547,548,0.8322052955627441,0.7151880264282227,0.082850701402883,0.1208366888109448,0.5479827653740698,0.8999225497245789,0.153127834200859,5.0941162109375,1.7927873134613037,0.0991968148226991,0.1554750329979942,0.5155393053016454,2.0780625343322754,0.141805037856102,10.136528968811035,2.511988639831543,-0.1593013361924054,-0.0833042219202441,0.3886861313868613,2.9539926052093506,0.1454658061265945,0.00487852236256,0.153127834200859,0.1997536122798919,0.1999531835317611,0.2000499665737152,0.2004672139883041,0.1997760236263275,
halfday,static_weight,"[2, 4, 8, 10, 12]",5d,60,674.7125155419926,2553,547,548,2.80179500579834,1.1298503875732422,-0.0012509396205968,0.0448637681182267,0.5197806502154328,1.6657097339630127,0.0759601891040802,2.8503034114837646,0.9508209228515624,0.0005944196659405,-0.013812041425273,0.4936014625228519,1.486111402511597,0.0752401202917099,3.6253950595855713,1.3891589641571045,-0.0923032720782111,0.003233522993997,0.468978102189781,1.504410982131958,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.1994680911302566,0.1995899677276611,0.2002997696399688,0.2004090398550033,0.2002330124378204,
hourly,fixed_multiscale,"[2, 4, 8, 12]",10d,26,320.1850290419534,2553,547,548,0.0120086437091231,0.0813855603337287,0.024239755946583,0.0430137025318843,0.4943204073638856,0.0221316218376159,0.1072988510131836,0.0141581827774643,0.0892372876405716,0.0105572084099169,-0.0576272092995509,0.5137111517367459,0.0343860127031803,0.1028362661600112,0.014131017960608,0.0890800580382347,0.0449068729183889,0.098616548468203,0.4744525547445255,0.0333734266459941,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.25,0.25,0.25,0.25,,
hourly,fixed_multiscale,"[2, 4, 8, 12]",20d,60,726.4194777079974,2553,547,548,0.4543141424655914,0.4906922876834869,0.0300621554835943,0.026042889222297,0.5276145710928319,0.5871173739433289,0.153127834200859,1.0359734296798706,0.7000330686569214,-0.1342450723443657,-0.2149525609575011,0.4954296160877514,0.8566983342170715,0.141805037856102,1.5121800899505615,1.140233874320984,-0.0865773061599031,-0.0088720616012897,0.5164233576642335,0.622407078742981,0.1454658061265945,0.00487852236256,0.153127834200859,0.25,0.25,0.25,0.25,,
hourly,fixed_multiscale,"[2, 4, 8, 12]",5d,35,426.5274784999783,2553,547,548,3.348186492919922,1.1549808979034424,-0.0243117466764476,-0.0366958070992301,0.4845280062671367,1.7461268901824951,0.0759601891040802,5.471796989440918,1.7638192176818848,-0.1408344925402158,-0.1355219461279056,0.4808043875685557,1.552695393562317,0.0752401202917099,5.692606449127197,2.12247896194458,-0.0585692957822049,-0.1153049330871052,0.531021897810219,1.5002672672271729,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.25,0.25,0.25,0.25,,
hourly,static_weight,"[2, 4, 8, 12]",10d,21,259.18223833298543,2553,547,548,16.25594139099121,2.56234359741211,-0.0642442825809715,-0.055904019235938,0.4833529181355268,3.898062705993652,0.1072988510131836,29.60992431640625,4.76092004776001,-0.1872021616035392,-0.1802227416108963,0.4808043875685557,2.623337507247925,0.1028362661600112,44.97822189331055,6.136110305786133,-0.1467009334747128,-0.1884520425775823,0.5091240875912408,3.2766449451446533,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.250056505203247,0.2497652769088745,0.2496693134307861,0.2505089938640594,,
hourly,static_weight,"[2, 4, 8, 12]",20d,29,353.41744524997193,2553,547,548,67.28086853027344,6.054818153381348,0.0948098387635877,0.1215247530560168,0.5350567959263611,5.886327743530273,0.153127834200859,18.043296813964844,2.7375662326812744,0.1805440297656785,0.2196658490908082,0.5850091407678245,4.237705707550049,0.141805037856102,35.77117919921875,4.853082656860352,0.1312503317109042,0.2103182355164349,0.5182481751824818,5.472775936126709,0.1454658061265945,0.00487852236256,0.153127834200859,0.2501234710216522,0.2509471178054809,0.2494786977767944,0.2494507133960724,,
hourly,static_weight,"[2, 4, 8, 12]",5d,20,247.6576913339668,2553,547,548,10.903583526611328,2.0931084156036377,-0.0245453384805045,-0.0298133060481007,0.4954954954954955,3.2247653007507324,0.0759601891040802,21.7106876373291,3.9617667198181152,-0.138679264712711,-0.1606581807536463,0.4808043875685557,2.4530584812164307,0.0752401202917099,29.287248611450195,4.961990833282471,-0.0638745983670745,-0.1287269659634259,0.5364963503649635,2.7177579402923584,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.2500314712524414,0.2493432015180587,0.2498085349798202,0.2508168220520019,,
weekly,fixed_multiscale,"[2, 4, 8, 12, 13, 14]",10d,58,981.6332712079748,2553,547,548,4.94608211517334,1.699976682662964,-0.068257624762183,-0.0424230676643362,0.481394437916177,2.2111551761627197,0.1072988510131836,2.383009910583496,1.2530063390731812,-0.0563804224066485,-0.0417281575036045,0.4972577696526508,1.3561357259750366,0.1028362661600112,2.6141839027404785,1.3296358585357666,0.0717438515926912,0.0428613791214865,0.5894160583941606,1.5165096521377563,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592
weekly,fixed_multiscale,"[2, 4, 8, 12, 13, 14]",20d,13,226.8389607919962,2553,547,548,6394.2490234375,61.27861404418945,0.1410439939169263,0.098678150569899,0.5334900117508813,79.81038665771484,0.153127834200859,2642.13427734375,41.07665252685547,0.0852572440669394,0.1057024192825655,0.6179159049360147,47.38239288330078,0.141805037856102,2918.484375,42.890625,0.0200950384606792,0.0013545217738077,0.4726277372262774,52.27098846435547,0.1454658061265945,0.00487852236256,0.153127834200859,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592
weekly,fixed_multiscale,"[2, 4, 8, 12, 13, 14]",5d,60,1006.3357805000268,2553,547,548,3.87282395362854,1.4890671968460083,-0.0419783164756137,-0.0314837511736072,0.4857030943987466,1.9632809162139893,0.0759601891040802,3.782227516174317,1.6731678247451782,-0.00471703188386,0.0143639751378829,0.526508226691042,1.7662441730499268,0.0752401202917099,4.451838493347168,1.7282946109771729,0.0518014908337427,0.0651863867827959,0.5218978102189781,1.9492183923721311,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592
weekly,static_weight,"[2, 4, 8, 12, 13, 14]",10d,38,638.0781801670091,2553,547,548,480.324951171875,16.51211166381836,0.0505287104964777,0.0330298525542832,0.5205640423031728,21.8610782623291,0.1072988510131836,234.6061248779297,12.707611083984377,0.0838713184762739,0.0756569587831384,0.5246800731261426,14.00374984741211,0.1028362661600112,240.555908203125,12.5995454788208,-0.0505013555931684,-0.0361301156656802,0.4653284671532847,14.67148780822754,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.1666281968355178,0.166499838232994,0.1667901128530502,0.1664817184209823,0.1668627113103866,0.1667375266551971
weekly,static_weight,"[2, 4, 8, 12, 13, 14]",20d,30,506.2508046250441,2553,547,548,17.799848556518555,2.9947493076324463,-0.17257360524701737,-0.12542230581266292,0.4582843713278496,4.084508419036865,0.15312783420085907,23.30763053894043,3.3872010707855225,-0.2255424651194979,-0.22437193919768178,0.4369287020109689,4.303884506225586,0.141805037856102,34.51559829711914,4.3295207023620605,0.017629931572290723,0.05910724622163155,0.5675182481751825,4.24861478805542,0.14546580612659454,0.004878522362560034,0.15312783420085907,0.16660937666893005,0.16634339094161987,0.1666196584701538,0.16669566929340363,0.16726040840148926,0.16647154092788696
weekly,static_weight,"[2, 4, 8, 12, 13, 14]",5d,17,290.57328629196854,2553,547,548,1.842875361442566,1.085251808166504,-0.0707797914550265,-0.0925667124856181,0.5084214649432041,1.0354270935058594,0.0759601891040802,5.767716884613037,2.1018879413604736,-0.119621116272212,-0.1054225440098625,0.4826325411334552,1.1503978967666626,0.0752401202917099,10.503008842468262,3.1722354888916016,-0.0969339228047071,-0.0609480690156896,0.5364963503649635,0.6511710286140442,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.1666552126407623,0.1666211634874344,0.1664509624242782,0.1668523550033569,0.1667802333831787,0.1666402071714401
