anchor_date,gate_patch_2,gate_patch_4,gate_patch_8,gate_patch_12,gate_patch_13,gate_patch_14
2024-06-07,0.56561667,0.07107075,0.12772898,0.033754613,0.06027444,0.14155445
2024-06-10,0.5631455,0.0734337,0.12696096,0.035663053,0.059835095,0.14096165
2024-06-11,0.5631455,0.0734337,0.12696096,0.035663053,0.059835095,0.14096165
2024-06-12,0.5631455,0.0734337,0.12696096,0.035663053,0.059835095,0.14096165
2024-06-13,0.5631455,0.0734337,0.12696096,0.035663053,0.059835095,0.14096165
2024-06-14,0.5631455,0.0734337,0.12696096,0.035663053,0.059835095,0.14096165
2024-06-17,0.5559811,0.07495189,0.1306047,0.03642538,0.060048822,0.14198811
2024-06-18,0.5559811,0.07495189,0.1306047,0.03642538,0.060048822,0.14198811
2024-06-20,0.5559811,0.07495189,0.1306047,0.03642538,0.060048822,0.14198811
2024-06-21,0.5559811,0.07495189,0.1306047,0.03642538,0.060048822,0.14198811
2024-06-24,0.5486182,0.076195195,0.13401239,0.036295734,0.061214484,0.14366403
2024-06-25,0.5486182,0.076195195,0.13401239,0.036295734,0.061214484,0.14366403
2024-06-26,0.5486182,0.076195195,0.13401239,0.036295734,0.061214484,0.14366403
2024-06-27,0.5486182,0.076195195,0.13401239,0.036295734,0.061214484,0.14366403
2024-06-28,0.5486182,0.076195195,0.13401239,0.036295734,0.061214484,0.14366403
2024-07-01,0.5298894,0.07962242,0.14112571,0.03685746,0.062164765,0.15034024
2024-07-02,0.5298894,0.07962242,0.14112571,0.03685746,0.062164765,0.15034024
2024-07-03,0.5298894,0.07962242,0.14112571,0.03685746,0.062164765,0.15034024
2024-07-05,0.5298894,0.07962242,0.14112571,0.03685746,0.062164765,0.15034024
2024-07-08,0.5199515,0.07848282,0.14531615,0.036499243,0.06386002,0.15589017
2024-07-09,0.5199515,0.07848282,0.14531615,0.036499243,0.06386002,0.15589017
2024-07-10,0.5199515,0.07848282,0.14531615,0.036499243,0.06386002,0.15589017
2024-07-11,0.5199515,0.07848282,0.14531615,0.036499243,0.06386002,0.15589017
2024-07-12,0.5199515,0.07848282,0.14531615,0.036499243,0.06386002,0.15589017
2024-07-15,0.51349264,0.075632386,0.14903599,0.035779834,0.06511668,0.16094247
2024-07-16,0.51349264,0.075632386,0.14903599,0.035779834,0.06511668,0.16094247
2024-07-17,0.51349264,0.075632386,0.14903599,0.035779834,0.06511668,0.16094247
2024-07-18,0.51349264,0.075632386,0.14903599,0.035779834,0.06511668,0.16094247
2024-07-19,0.51349264,0.075632386,0.14903599,0.035779834,0.06511668,0.16094247
2024-07-22,0.50971407,0.07420835,0.15128207,0.035475094,0.06423217,0.16508827
2024-07-23,0.50971407,0.07420835,0.15128207,0.035475094,0.06423217,0.16508827
2024-07-24,0.50971407,0.07420835,0.15128207,0.035475094,0.06423217,0.16508827
2024-07-25,0.50971407,0.07420835,0.15128207,0.035475094,0.06423217,0.16508827
2024-07-26,0.50971407,0.07420835,0.15128207,0.035475094,0.06423217,0.16508827
2024-07-29,0.50256187,0.07219148,0.15406416,0.03519954,0.065181136,0.17080176
2024-07-30,0.50256187,0.07219148,0.15406416,0.03519954,0.065181136,0.17080176
2024-07-31,0.50256187,0.07219148,0.15406416,0.03519954,0.065181136,0.17080176
2024-08-01,0.50256187,0.07219148,0.15406416,0.03519954,0.065181136,0.17080176
2024-08-02,0.50256187,0.07219148,0.15406416,0.03519954,0.065181136,0.17080176
2024-08-05,0.5016673,0.069061115,0.15804605,0.034945156,0.06478614,0.17149416
2024-08-06,0.5016673,0.069061115,0.15804605,0.034945156,0.06478614,0.17149416
2024-08-07,0.5016673,0.069061115,0.15804605,0.034945156,0.06478614,0.17149416
2024-08-08,0.5016673,0.069061115,0.15804605,0.034945156,0.06478614,0.17149416
2024-08-09,0.5016673,0.069061115,0.15804605,0.034945156,0.06478614,0.17149416
2024-08-12,0.4980724,0.06575568,0.16530585,0.035044845,0.065423034,0.17039824
2024-08-13,0.4980724,0.06575568,0.16530585,0.035044845,0.065423034,0.17039824
2024-08-14,0.4980724,0.06575568,0.16530585,0.035044845,0.065423034,0.17039824
2024-08-15,0.4980724,0.06575568,0.16530585,0.035044845,0.065423034,0.17039824
2024-08-16,0.4980724,0.06575568,0.16530585,0.035044845,0.065423034,0.17039824
2024-08-19,0.49287567,0.06748556,0.16828747,0.035886314,0.066169515,0.16929536
2024-08-20,0.49287567,0.06748556,0.16828747,0.035886314,0.066169515,0.16929536
2024-08-21,0.49287567,0.06748556,0.16828747,0.035886314,0.066169515,0.16929536
2024-08-22,0.49287567,0.06748556,0.16828747,0.035886314,0.066169515,0.16929536
2024-08-23,0.49287567,0.06748556,0.16828747,0.035886314,0.066169515,0.16929536
2024-08-26,0.5041213,0.06782813,0.16205306,0.03533005,0.06908276,0.16158472
2024-08-27,0.5041213,0.06782813,0.16205306,0.03533005,0.06908276,0.16158472
2024-08-28,0.5041213,0.06782813,0.16205306,0.03533005,0.06908276,0.16158472
2024-08-29,0.5041213,0.06782813,0.16205306,0.03533005,0.06908276,0.16158472
2024-08-30,0.5041213,0.06782813,0.16205306,0.03533005,0.06908276,0.16158472
2024-09-03,0.5113144,0.07038474,0.15497223,0.036602024,0.06958771,0.15713881
2024-09-04,0.5113144,0.07038474,0.15497223,0.036602024,0.06958771,0.15713881
2024-09-05,0.5113144,0.07038474,0.15497223,0.036602024,0.06958771,0.15713881
2024-09-06,0.5113144,0.07038474,0.15497223,0.036602024,0.06958771,0.15713881
2024-09-09,0.52800065,0.07261152,0.1413871,0.038018446,0.06860619,0.15137613
2024-09-10,0.52800065,0.07261152,0.1413871,0.038018446,0.06860619,0.15137613
2024-09-11,0.52800065,0.07261152,0.1413871,0.038018446,0.06860619,0.15137613
2024-09-12,0.52800065,0.07261152,0.1413871,0.038018446,0.06860619,0.15137613
2024-09-13,0.52800065,0.07261152,0.1413871,0.038018446,0.06860619,0.15137613
2024-09-16,0.5276997,0.07518206,0.13752893,0.040656805,0.06874899,0.15018351
2024-09-17,0.5276997,0.07518206,0.13752893,0.040656805,0.06874899,0.15018351
2024-09-18,0.5276997,0.07518206,0.13752893,0.040656805,0.06874899,0.15018351
2024-09-19,0.5276997,0.07518206,0.13752893,0.040656805,0.06874899,0.15018351
2024-09-20,0.5276997,0.07518206,0.13752893,0.040656805,0.06874899,0.15018351
2024-09-23,0.5229516,0.07701327,0.13704154,0.04248892,0.06662642,0.15387829
2024-09-24,0.5229516,0.07701327,0.13704154,0.04248892,0.06662642,0.15387829
2024-09-25,0.5229516,0.07701327,0.13704154,0.04248892,0.06662642,0.15387829
2024-09-26,0.5229516,0.07701327,0.13704154,0.04248892,0.06662642,0.15387829
2024-09-27,0.5229516,0.07701327,0.13704154,0.04248892,0.06662642,0.15387829
2024-09-30,0.5185321,0.07473455,0.13708211,0.044111513,0.0613947,0.16414501
2024-10-01,0.5185321,0.07473455,0.13708211,0.044111513,0.0613947,0.16414501
2024-10-02,0.5185321,0.07473455,0.13708211,0.044111513,0.0613947,0.16414501
2024-10-03,0.5185321,0.07473455,0.13708211,0.044111513,0.0613947,0.16414501
2024-10-04,0.5185321,0.07473455,0.13708211,0.044111513,0.0613947,0.16414501
2024-10-07,0.5112965,0.07199528,0.1455792,0.044558916,0.058434676,0.16813539
2024-10-08,0.5112965,0.07199528,0.1455792,0.044558916,0.058434676,0.16813539
2024-10-09,0.5112965,0.07199528,0.1455792,0.044558916,0.058434676,0.16813539
2024-10-10,0.5112965,0.07199528,0.1455792,0.044558916,0.058434676,0.16813539
2024-10-11,0.5112965,0.07199528,0.1455792,0.044558916,0.058434676,0.16813539
2024-10-14,0.49235705,0.07183526,0.16250488,0.0439207,0.05804458,0.17133753
2024-10-15,0.49235705,0.07183526,0.16250488,0.0439207,0.05804458,0.17133753
2024-10-16,0.49235705,0.07183526,0.16250488,0.0439207,0.05804458,0.17133753
2024-10-17,0.49235705,0.07183526,0.16250488,0.0439207,0.05804458,0.17133753
2024-10-18,0.49235705,0.07183526,0.16250488,0.0439207,0.05804458,0.17133753
2024-10-21,0.47469357,0.07204171,0.16848478,0.04047289,0.059884835,0.18442227
2024-10-22,0.47469357,0.07204171,0.16848478,0.04047289,0.059884835,0.18442227
2024-10-23,0.47469357,0.07204171,0.16848478,0.04047289,0.059884835,0.18442227
2024-10-24,0.47469357,0.07204171,0.16848478,0.04047289,0.059884835,0.18442227
2024-10-25,0.47469357,0.07204171,0.16848478,0.04047289,0.059884835,0.18442227
2024-10-28,0.47043827,0.07127518,0.17177281,0.03690106,0.06554699,0.18406568
2024-10-29,0.47043827,0.07127518,0.17177281,0.03690106,0.06554699,0.18406568
2024-10-30,0.47043827,0.07127518,0.17177281,0.03690106,0.06554699,0.18406568
2024-10-31,0.47043827,0.07127518,0.17177281,0.03690106,0.06554699,0.18406568
2024-11-01,0.47043827,0.07127518,0.17177281,0.03690106,0.06554699,0.18406568
2024-11-04,0.4699312,0.07010729,0.17585936,0.03467747,0.066971384,0.18245335
2024-11-05,0.4699312,0.07010729,0.17585936,0.03467747,0.066971384,0.18245335
2024-11-06,0.4699312,0.07010729,0.17585936,0.03467747,0.066971384,0.18245335
2024-11-07,0.4699312,0.07010729,0.17585936,0.03467747,0.066971384,0.18245335
2024-11-08,0.4699312,0.07010729,0.17585936,0.03467747,0.066971384,0.18245335
2024-11-11,0.4670218,0.07227365,0.1742355,0.03289792,0.06924607,0.18432504
2024-11-12,0.4670218,0.07227365,0.1742355,0.03289792,0.06924607,0.18432504
2024-11-13,0.4670218,0.07227365,0.1742355,0.03289792,0.06924607,0.18432504
2024-11-14,0.4670218,0.07227365,0.1742355,0.03289792,0.06924607,0.18432504
2024-11-15,0.4670218,0.07227365,0.1742355,0.03289792,0.06924607,0.18432504
2024-11-18,0.46432722,0.07294142,0.1720954,0.033745218,0.070589125,0.18630163
2024-11-19,0.46432722,0.07294142,0.1720954,0.033745218,0.070589125,0.18630163
2024-11-20,0.46432722,0.07294142,0.1720954,0.033745218,0.070589125,0.18630163
2024-11-21,0.46432722,0.07294142,0.1720954,0.033745218,0.070589125,0.18630163
2024-11-22,0.46432722,0.07294142,0.1720954,0.033745218,0.070589125,0.18630163
2024-11-25,0.45392948,0.07322288,0.17952372,0.034203332,0.07229361,0.1868269
2024-11-26,0.45392948,0.07322288,0.17952372,0.034203332,0.07229361,0.1868269
2024-11-27,0.45392948,0.07322288,0.17952372,0.034203332,0.07229361,0.1868269
2024-11-29,0.45392948,0.07322288,0.17952372,0.034203332,0.07229361,0.1868269
2024-12-02,0.4539775,0.07303928,0.17592831,0.03515238,0.07677179,0.18513076
2024-12-03,0.4539775,0.07303928,0.17592831,0.03515238,0.07677179,0.18513076
2024-12-04,0.4539775,0.07303928,0.17592831,0.03515238,0.07677179,0.18513076
2024-12-05,0.4539775,0.07303928,0.17592831,0.03515238,0.07677179,0.18513076
2024-12-06,0.4539775,0.07303928,0.17592831,0.03515238,0.07677179,0.18513076
2024-12-09,0.46389318,0.07254135,0.16931225,0.035492174,0.07561534,0.18314575
2024-12-10,0.46389318,0.07254135,0.16931225,0.035492174,0.07561534,0.18314575
2024-12-11,0.46389318,0.07254135,0.16931225,0.035492174,0.07561534,0.18314575
2024-12-12,0.46389318,0.07254135,0.16931225,0.035492174,0.07561534,0.18314575
2024-12-13,0.46389318,0.07254135,0.16931225,0.035492174,0.07561534,0.18314575
2024-12-16,0.4690856,0.07370613,0.17022258,0.037716094,0.07343558,0.17583402
2024-12-17,0.4690856,0.07370613,0.17022258,0.037716094,0.07343558,0.17583402
2024-12-18,0.4690856,0.07370613,0.17022258,0.037716094,0.07343558,0.17583402
2024-12-19,0.4690856,0.07370613,0.17022258,0.037716094,0.07343558,0.17583402
2024-12-20,0.4690856,0.07370613,0.17022258,0.037716094,0.07343558,0.17583402
2024-12-23,0.47909737,0.071867704,0.16882786,0.037893903,0.06804979,0.17426337
2024-12-24,0.47909737,0.071867704,0.16882786,0.037893903,0.06804979,0.17426337
2024-12-26,0.47909737,0.071867704,0.16882786,0.037893903,0.06804979,0.17426337
2024-12-27,0.47909737,0.071867704,0.16882786,0.037893903,0.06804979,0.17426337
2024-12-30,0.46907339,0.07603407,0.16776879,0.039340287,0.07240441,0.17537902
2024-12-31,0.46907339,0.07603407,0.16776879,0.039340287,0.07240441,0.17537902
2025-01-02,0.46907339,0.07603407,0.16776879,0.039340287,0.07240441,0.17537902
2025-01-03,0.46907339,0.07603407,0.16776879,0.039340287,0.07240441,0.17537902
2025-01-06,0.46859264,0.07856541,0.16037652,0.040863514,0.0745152,0.17708676
2025-01-07,0.46859264,0.07856541,0.16037652,0.040863514,0.0745152,0.17708676
2025-01-08,0.46859264,0.07856541,0.16037652,0.040863514,0.0745152,0.17708676
2025-01-10,0.46859264,0.07856541,0.16037652,0.040863514,0.0745152,0.17708676
2025-01-13,0.4676628,0.079881646,0.15438887,0.04114928,0.072864,0.18405332
2025-01-14,0.4676628,0.079881646,0.15438887,0.04114928,0.072864,0.18405332
2025-01-15,0.4676628,0.079881646,0.15438887,0.04114928,0.072864,0.18405332
2025-01-16,0.4676628,0.079881646,0.15438887,0.04114928,0.072864,0.18405332
2025-01-17,0.4676628,0.079881646,0.15438887,0.04114928,0.072864,0.18405332
2025-01-21,0.47562993,0.07475938,0.15782396,0.040788237,0.067750335,0.18324809
2025-01-22,0.47562993,0.07475938,0.15782396,0.040788237,0.067750335,0.18324809
2025-01-23,0.47562993,0.07475938,0.15782396,0.040788237,0.067750335,0.18324809
2025-01-24,0.47562993,0.07475938,0.15782396,0.040788237,0.067750335,0.18324809
2025-01-27,0.46847773,0.070979394,0.17217216,0.039292585,0.061499182,0.18757898
2025-01-28,0.46847773,0.070979394,0.17217216,0.039292585,0.061499182,0.18757898
2025-01-29,0.46847773,0.070979394,0.17217216,0.039292585,0.061499182,0.18757898
2025-01-30,0.46847773,0.070979394,0.17217216,0.039292585,0.061499182,0.18757898
2025-01-31,0.46847773,0.070979394,0.17217216,0.039292585,0.061499182,0.18757898
2025-02-03,0.45790544,0.07146422,0.17943937,0.03905779,0.065150104,0.18698299
2025-02-04,0.45790544,0.07146422,0.17943937,0.03905779,0.065150104,0.18698299
2025-02-05,0.45790544,0.07146422,0.17943937,0.03905779,0.065150104,0.18698299
2025-02-06,0.45790544,0.07146422,0.17943937,0.03905779,0.065150104,0.18698299
2025-02-07,0.45790544,0.07146422,0.17943937,0.03905779,0.065150104,0.18698299
2025-02-10,0.4481861,0.073241755,0.17771535,0.0382091,0.06953531,0.19311237
2025-02-11,0.4481861,0.073241755,0.17771535,0.0382091,0.06953531,0.19311237
2025-02-12,0.4481861,0.073241755,0.17771535,0.0382091,0.06953531,0.19311237
2025-02-13,0.4481861,0.073241755,0.17771535,0.0382091,0.06953531,0.19311237
2025-02-14,0.4481861,0.073241755,0.17771535,0.0382091,0.06953531,0.19311237
2025-02-18,0.4552245,0.07385631,0.17167489,0.03676035,0.07090346,0.19158046
2025-02-19,0.4552245,0.07385631,0.17167489,0.03676035,0.07090346,0.19158046
2025-02-20,0.4552245,0.07385631,0.17167489,0.03676035,0.07090346,0.19158046
2025-02-21,0.4552245,0.07385631,0.17167489,0.03676035,0.07090346,0.19158046
2025-02-24,0.46486893,0.072883286,0.17096582,0.035384834,0.0711568,0.18474028
2025-02-25,0.46486893,0.072883286,0.17096582,0.035384834,0.0711568,0.18474028
2025-02-26,0.46486893,0.072883286,0.17096582,0.035384834,0.0711568,0.18474028
2025-02-27,0.46486893,0.072883286,0.17096582,0.035384834,0.0711568,0.18474028
2025-02-28,0.46486893,0.072883286,0.17096582,0.035384834,0.0711568,0.18474028
2025-03-03,0.4638227,0.07408384,0.17271274,0.035065837,0.069908895,0.18440601
2025-03-04,0.4638227,0.07408384,0.17271274,0.035065837,0.069908895,0.18440601
2025-03-05,0.4638227,0.07408384,0.17271274,0.035065837,0.069908895,0.18440601
2025-03-06,0.4638227,0.07408384,0.17271274,0.035065837,0.069908895,0.18440601
2025-03-07,0.4638227,0.07408384,0.17271274,0.035065837,0.069908895,0.18440601
2025-03-10,0.46040457,0.07423093,0.17382605,0.03610889,0.07141461,0.18401504
2025-03-11,0.46040457,0.07423093,0.17382605,0.03610889,0.07141461,0.18401504
2025-03-12,0.46040457,0.07423093,0.17382605,0.03610889,0.07141461,0.18401504
2025-03-13,0.46040457,0.07423093,0.17382605,0.03610889,0.07141461,0.18401504
2025-03-14,0.46040457,0.07423093,0.17382605,0.03610889,0.07141461,0.18401504
2025-03-17,0.45229077,0.07530109,0.1734182,0.03683909,0.07313362,0.18901733
2025-03-18,0.45229077,0.07530109,0.1734182,0.03683909,0.07313362,0.18901733
2025-03-19,0.45229077,0.07530109,0.1734182,0.03683909,0.07313362,0.18901733
2025-03-20,0.45229077,0.07530109,0.1734182,0.03683909,0.07313362,0.18901733
2025-03-21,0.45229077,0.07530109,0.1734182,0.03683909,0.07313362,0.18901733
2025-03-24,0.45335928,0.07581556,0.17035599,0.037396614,0.074586116,0.18848652
2025-03-25,0.45335928,0.07581556,0.17035599,0.037396614,0.074586116,0.18848652
2025-03-26,0.45335928,0.07581556,0.17035599,0.037396614,0.074586116,0.18848652
2025-03-27,0.45335928,0.07581556,0.17035599,0.037396614,0.074586116,0.18848652
2025-03-28,0.45335928,0.07581556,0.17035599,0.037396614,0.074586116,0.18848652
2025-03-31,0.45486334,0.07414035,0.1698411,0.03744154,0.07243203,0.1912816
2025-04-01,0.45486334,0.07414035,0.1698411,0.03744154,0.07243203,0.1912816
2025-04-02,0.45486334,0.07414035,0.1698411,0.03744154,0.07243203,0.1912816
2025-04-03,0.45486334,0.07414035,0.1698411,0.03744154,0.07243203,0.1912816
2025-04-04,0.45486334,0.07414035,0.1698411,0.03744154,0.07243203,0.1912816
2025-04-07,0.46314922,0.07167041,0.17071112,0.03693102,0.07006412,0.18747406
2025-04-08,0.46314922,0.07167041,0.17071112,0.03693102,0.07006412,0.18747406
2025-04-09,0.46314922,0.07167041,0.17071112,0.03693102,0.07006412,0.18747406
2025-04-10,0.46314922,0.07167041,0.17071112,0.03693102,0.07006412,0.18747406
2025-04-11,0.46314922,0.07167041,0.17071112,0.03693102,0.07006412,0.18747406
2025-04-14,0.4644446,0.07007194,0.17611101,0.03781843,0.06793434,0.18361971
2025-04-15,0.4644446,0.07007194,0.17611101,0.03781843,0.06793434,0.18361971
2025-04-16,0.4644446,0.07007194,0.17611101,0.03781843,0.06793434,0.18361971
2025-04-17,0.4644446,0.07007194,0.17611101,0.03781843,0.06793434,0.18361971
2025-04-21,0.46164456,0.07352404,0.17215139,0.038446978,0.070597015,0.18363598
2025-04-22,0.46164456,0.07352404,0.17215139,0.038446978,0.070597015,0.18363598
2025-04-23,0.46164456,0.07352404,0.17215139,0.038446978,0.070597015,0.18363598
2025-04-24,0.46164456,0.07352404,0.17215139,0.038446978,0.070597015,0.18363598
2025-04-25,0.46164456,0.07352404,0.17215139,0.038446978,0.070597015,0.18363598
2025-04-28,0.46763125,0.074736126,0.16352794,0.038561612,0.07247302,0.18307
2025-04-29,0.46763125,0.074736126,0.16352794,0.038561612,0.07247302,0.18307
2025-04-30,0.46763125,0.074736126,0.16352794,0.038561612,0.07247302,0.18307
2025-05-01,0.46763125,0.074736126,0.16352794,0.038561612,0.07247302,0.18307
2025-05-02,0.46763125,0.074736126,0.16352794,0.038561612,0.07247302,0.18307
2025-05-05,0.4787891,0.07389094,0.15985303,0.037707616,0.06958693,0.18017234
2025-05-06,0.4787891,0.07389094,0.15985303,0.037707616,0.06958693,0.18017234
2025-05-07,0.4787891,0.07389094,0.15985303,0.037707616,0.06958693,0.18017234
2025-05-08,0.4787891,0.07389094,0.15985303,0.037707616,0.06958693,0.18017234
2025-05-09,0.4787891,0.07389094,0.15985303,0.037707616,0.06958693,0.18017234
2025-05-12,0.49182877,0.07264839,0.15810384,0.03800653,0.06843044,0.170982
2025-05-13,0.49182877,0.07264839,0.15810384,0.03800653,0.06843044,0.170982
2025-05-14,0.49182877,0.07264839,0.15810384,0.03800653,0.06843044,0.170982
2025-05-15,0.49182877,0.07264839,0.15810384,0.03800653,0.06843044,0.170982
2025-05-16,0.49182877,0.07264839,0.15810384,0.03800653,0.06843044,0.170982
2025-05-19,0.5010105,0.073287405,0.15198994,0.037489146,0.065323055,0.17089991
2025-05-20,0.5010105,0.073287405,0.15198994,0.037489146,0.065323055,0.17089991
2025-05-21,0.5010105,0.073287405,0.15198994,0.037489146,0.065323055,0.17089991
2025-05-22,0.5010105,0.073287405,0.15198994,0.037489146,0.065323055,0.17089991
2025-05-23,0.5010105,0.073287405,0.15198994,0.037489146,0.065323055,0.17089991
2025-05-27,0.5078694,0.07502891,0.14953098,0.037601486,0.065412514,0.16455667
2025-05-28,0.5078694,0.07502891,0.14953098,0.037601486,0.065412514,0.16455667
2025-05-29,0.5078694,0.07502891,0.14953098,0.037601486,0.065412514,0.16455667
2025-05-30,0.5078694,0.07502891,0.14953098,0.037601486,0.065412514,0.16455667
2025-06-02,0.5003886,0.07871767,0.15022734,0.03950235,0.06460893,0.16655514
2025-06-03,0.5003886,0.07871767,0.15022734,0.03950235,0.06460893,0.16655514
2025-06-04,0.5003886,0.07871767,0.15022734,0.03950235,0.06460893,0.16655514
2025-06-05,0.5003886,0.07871767,0.15022734,0.03950235,0.06460893,0.16655514
2025-06-06,0.5003886,0.07871767,0.15022734,0.03950235,0.06460893,0.16655514
2025-06-09,0.5037551,0.08028664,0.14666,0.038422704,0.06651985,0.16435571
2025-06-10,0.5037551,0.08028664,0.14666,0.038422704,0.06651985,0.16435571
2025-06-11,0.5037551,0.08028664,0.14666,0.038422704,0.06651985,0.16435571
2025-06-12,0.5037551,0.08028664,0.14666,0.038422704,0.06651985,0.16435571
2025-06-13,0.5037551,0.08028664,0.14666,0.038422704,0.06651985,0.16435571
