anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2024-10-18,0.2453507,0.38187665,0.101346955,0.2714257
2024-10-21,0.220205,0.4117477,0.090167716,0.27787963
2024-10-22,0.276571,0.33819208,0.10443924,0.28079775
2024-10-23,0.32769182,0.3062684,0.106034674,0.26000512
2024-10-24,0.35369742,0.26741588,0.09694141,0.28194532
2024-10-25,0.35627887,0.2850501,0.082625285,0.2760457
2024-10-28,0.34071776,0.27381423,0.09127006,0.294198
2024-10-29,0.33491412,0.2746959,0.09426301,0.296127
2024-10-30,0.29104263,0.283503,0.11160646,0.313848
2024-10-31,0.33784544,0.2544709,0.11480581,0.29287776
2024-11-01,0.33330557,0.23452479,0.1362819,0.2958877
2024-11-04,0.3726903,0.20181751,0.17450495,0.2509872
2024-11-05,0.41035157,0.1717249,0.15865324,0.2592703
2024-11-06,0.3566614,0.19378291,0.18360241,0.26595324
2024-11-07,0.3480439,0.20292546,0.20422357,0.24480706
2024-11-08,0.32575622,0.2354439,0.20608333,0.23271656
2024-11-11,0.29322952,0.25779587,0.22120342,0.22777121
2024-11-12,0.2709773,0.28793946,0.21653518,0.22454801
2024-11-13,0.2837644,0.27483913,0.24682668,0.19456974
2024-11-14,0.2636358,0.28779513,0.2686571,0.17991199
2024-11-15,0.266961,0.29165083,0.26196,0.17942818
2024-11-18,0.25555882,0.31035373,0.24820381,0.18588366
2024-11-19,0.30704883,0.22594282,0.28503647,0.18197195
2024-11-20,0.33708167,0.21778947,0.2671907,0.1779382
2024-11-21,0.3462997,0.20873104,0.23911697,0.20585234
2024-11-22,0.32758647,0.22977354,0.21274535,0.2298946
2024-11-25,0.37498862,0.19997872,0.18156087,0.24347183
2024-11-26,0.3777211,0.20166849,0.17006303,0.2505474
2024-11-27,0.36605564,0.22527228,0.15349746,0.2551746
2024-11-29,0.3407442,0.20900272,0.15324914,0.29700398
2024-12-02,0.33290368,0.16737819,0.15512729,0.34459078
2024-12-03,0.34125656,0.16232122,0.1554675,0.34095475
2024-12-04,0.3214039,0.163674,0.14839299,0.36652914
2024-12-05,0.2952379,0.16134773,0.14664845,0.3967659
2024-12-06,0.31833774,0.1448705,0.15960369,0.37718812
2024-12-09,0.31295976,0.1546824,0.16482358,0.36753428
2024-12-10,0.29946122,0.15850608,0.163364,0.3786687
2024-12-11,0.30657318,0.1713966,0.15955426,0.36247593
2024-12-12,0.3095322,0.15675652,0.18829536,0.34541592
2024-12-13,0.27544495,0.16765675,0.25301325,0.30388507
2024-12-16,0.27614102,0.19594823,0.2277882,0.3001226
2024-12-17,0.26685864,0.21437779,0.20376207,0.3150015
2024-12-18,0.2708863,0.24489282,0.20878088,0.27543998
2024-12-19,0.256953,0.24969628,0.2348684,0.25848234
2024-12-20,0.23707685,0.28885433,0.23830326,0.23576553
2024-12-23,0.2540841,0.287404,0.21865414,0.23985767
