anchor_date,gate_patch_2,gate_patch_4,gate_patch_8,gate_patch_10,gate_patch_12
2024-12-23,0.13952918,0.20315604,0.23662174,0.21909223,0.20160075
2024-12-24,0.15822214,0.19391015,0.20839211,0.24010578,0.19936992
2024-12-26,0.15448427,0.17639147,0.21777126,0.22631724,0.22503574
2024-12-27,0.16028883,0.19420654,0.21629967,0.2169995,0.21220545
2024-12-30,0.1743366,0.22384396,0.2165495,0.1809469,0.20432307
2024-12-31,0.13834898,0.19423498,0.27136025,0.18307386,0.21298194
2025-01-02,0.12532587,0.1943463,0.26752788,0.20626645,0.20653352
2025-01-03,0.15161543,0.21013585,0.23506978,0.23588839,0.16729064
2025-01-06,0.150452,0.16170067,0.2598576,0.2681449,0.1598448
2025-01-07,0.15420517,0.1851086,0.20967562,0.23987968,0.2111308
2025-01-08,0.15987666,0.21626133,0.21246597,0.21850914,0.19288686
2025-01-10,0.124298505,0.20950729,0.27955002,0.19526933,0.19137494
2025-01-13,0.109255396,0.20830908,0.30616778,0.20860934,0.16765842
2025-01-14,0.09735139,0.18704475,0.31581295,0.23319906,0.16659188
2025-01-15,0.10423467,0.15980855,0.2864951,0.2792524,0.17020926
2025-01-16,0.12657124,0.17206837,0.23082602,0.29126713,0.17926724
2025-01-17,0.1575403,0.18130556,0.18616875,0.2539929,0.22099254
2025-01-21,0.15718226,0.18711354,0.20029435,0.22097795,0.23443186
2025-01-22,0.12950155,0.21726874,0.25774464,0.15559493,0.23989017
2025-01-23,0.120282106,0.21491581,0.28950846,0.18617454,0.18911903
2025-01-24,0.120754175,0.20557836,0.2735943,0.21723579,0.18283738
2025-01-27,0.122087896,0.17207257,0.25531238,0.26361233,0.18691489
2025-01-28,0.13275981,0.17318963,0.24805093,0.22342427,0.22257537
2025-01-29,0.15196905,0.19463934,0.22209781,0.22106759,0.21022615
2025-01-30,0.15624425,0.18861538,0.21951936,0.2125159,0.2231051
2025-01-31,0.1580725,0.19276921,0.21176343,0.21634763,0.22104728
2025-02-03,0.16913222,0.2152623,0.21382552,0.19570774,0.20607218
2025-02-04,0.16371997,0.21479547,0.24042381,0.19145735,0.1896034
2025-02-05,0.13619483,0.20801914,0.27371287,0.18835667,0.19371642
2025-02-06,0.14211506,0.20276889,0.2460448,0.21954523,0.18952604
2025-02-07,0.13344465,0.2015565,0.31754506,0.19443205,0.15302172
2025-02-10,0.13571389,0.1780813,0.26041093,0.2737396,0.15205419
2025-02-11,0.1127853,0.15042442,0.24437279,0.238473,0.25394452
2025-02-12,0.12779869,0.21627785,0.2282041,0.19784848,0.22987087
2025-02-13,0.13571635,0.21631686,0.25930497,0.19554432,0.1931175
2025-02-14,0.117925495,0.17916143,0.26767692,0.23810455,0.19713165
2025-02-18,0.13639686,0.17159699,0.22196227,0.2500967,0.21994713
2025-02-19,0.16806695,0.19446822,0.21106729,0.21386822,0.21252929
2025-02-20,0.17975461,0.18430564,0.22610113,0.2203592,0.18947937
2025-02-21,0.15196045,0.19752383,0.21623723,0.18689388,0.24738464
2025-02-24,0.13803908,0.24764843,0.23980606,0.18054245,0.19396397
2025-02-25,0.117998876,0.19549769,0.31858957,0.17351523,0.19439864
2025-02-26,0.10994785,0.19130902,0.2779685,0.24446714,0.17630747
2025-02-27,0.14754465,0.16842054,0.2125433,0.2795981,0.19189343
2025-02-28,0.13956422,0.15696214,0.23576304,0.23713127,0.23057933
2025-03-03,0.1369931,0.21260668,0.25017753,0.18271999,0.21750271
2025-03-04,0.13839005,0.2121702,0.240382,0.20632815,0.20272957
2025-03-05,0.1285538,0.18210578,0.25193,0.23056495,0.20684546
2025-03-06,0.14889492,0.18656155,0.21820219,0.24772088,0.19862044
2025-03-07,0.16018516,0.19309798,0.23274545,0.2107741,0.20319733
2025-03-10,0.16772597,0.19472256,0.21328188,0.22284581,0.20142375
2025-03-11,0.16116974,0.20242538,0.20860384,0.19568673,0.23211423
2025-03-12,0.16009144,0.22217597,0.22922672,0.19383994,0.19466592
2025-03-13,0.15512668,0.22281265,0.25957337,0.19048516,0.17200209
2025-03-14,0.1092246,0.17387916,0.33541375,0.19153708,0.1899454
2025-03-17,0.100443974,0.21023117,0.3054735,0.23042706,0.15342431
2025-03-18,0.12159109,0.19471511,0.24068047,0.24989937,0.19311394
2025-03-19,0.09758765,0.14269033,0.3042455,0.2734364,0.18204013
2025-03-20,0.12865803,0.20115598,0.23539987,0.22388189,0.21090426
2025-03-21,0.14089149,0.16651389,0.21937677,0.25692883,0.21628903
2025-03-24,0.14790674,0.18259321,0.2312734,0.22658762,0.21163902
2025-03-25,0.17691435,0.19955386,0.19405575,0.2228665,0.2066095
2025-03-26,0.15814483,0.19357708,0.24420756,0.18184236,0.2222282
2025-03-27,0.1386171,0.20037799,0.25327513,0.1957926,0.21193725
2025-03-28,0.12436464,0.22270322,0.28529382,0.15943132,0.20820703
2025-03-31,0.121435665,0.18909715,0.27161118,0.24976617,0.16808987
2025-04-01,0.116773054,0.16651231,0.29232365,0.21701342,0.20737761
2025-04-02,0.14240217,0.18419562,0.23824313,0.2623322,0.17282683
2025-04-03,0.16330516,0.17831898,0.20324695,0.228211,0.22691794
2025-04-04,0.17670996,0.18928732,0.18343483,0.2564042,0.19416367
2025-04-07,0.14508177,0.2102483,0.260016,0.1871521,0.19750185
2025-04-08,0.15468925,0.24224116,0.23591085,0.19956969,0.16758901
2025-04-09,0.10859358,0.17447737,0.30531162,0.22872058,0.18289678
2025-04-10,0.09419441,0.18363544,0.3453914,0.18765317,0.1891255
2025-04-11,0.110832095,0.17646411,0.26190215,0.29425317,0.15654844
2025-04-14,0.122749925,0.16800915,0.26455137,0.21083222,0.23385727
2025-04-15,0.15133035,0.1771954,0.18379979,0.3170394,0.17063497
2025-04-16,0.17414722,0.19615076,0.18939675,0.18632509,0.25398016
2025-04-17,0.14660667,0.20007595,0.25320485,0.19680046,0.20331213
2025-04-21,0.1327572,0.24343997,0.25079453,0.16887318,0.20413509
2025-04-22,0.117038816,0.16918989,0.27538216,0.23877893,0.19961026
2025-04-23,0.1305131,0.183805,0.2822231,0.25929427,0.1441645
2025-04-24,0.15247923,0.18190062,0.22195649,0.24057081,0.20309278
2025-04-25,0.13844159,0.19539478,0.24968973,0.22569689,0.19077693
2025-04-28,0.14059429,0.22387344,0.21476457,0.23421566,0.1865521
2025-04-29,0.1240386,0.19386905,0.26315725,0.22501536,0.19391975
2025-04-30,0.11715475,0.18542466,0.30124077,0.23815852,0.15802133
2025-05-01,0.10410832,0.20360643,0.3104471,0.20697422,0.174864
2025-05-02,0.11186075,0.17072858,0.27410367,0.27808937,0.16521765
2025-05-05,0.10766965,0.15515389,0.2448711,0.27631295,0.21599242
2025-05-06,0.14528714,0.18159601,0.2192544,0.2594012,0.1944613
2025-05-07,0.16414157,0.19234438,0.23195939,0.21519953,0.19635516
2025-05-08,0.14868191,0.21277194,0.21253611,0.20200367,0.22400631
2025-05-09,0.15806068,0.20397997,0.199815,0.21913923,0.21900502
2025-05-12,0.15758029,0.20915592,0.23337927,0.22315432,0.17673019
2025-05-13,0.15055789,0.18929861,0.26292548,0.23337653,0.1638415
2025-05-14,0.14910069,0.19011463,0.22624473,0.25236344,0.18217653
2025-05-15,0.13581866,0.1905888,0.24939635,0.23467515,0.18952107
2025-05-16,0.12750767,0.20632699,0.26878068,0.21911077,0.17827393
2025-05-19,0.115201935,0.20560507,0.2847236,0.222069,0.17240039
2025-05-20,0.098695144,0.18080543,0.30719373,0.2384235,0.17488219
2025-05-21,0.10406636,0.18133786,0.28460708,0.2693665,0.16062215
2025-05-22,0.11274832,0.17082618,0.26429692,0.27226523,0.17986336
2025-05-23,0.12180123,0.16411144,0.23649132,0.27628866,0.20130742
2025-05-27,0.14522892,0.19242121,0.19482796,0.23957367,0.2279482
2025-05-28,0.15491706,0.19096775,0.21046983,0.2116479,0.23199742
2025-05-29,0.1555442,0.20293677,0.22622089,0.20372887,0.2115693
2025-05-30,0.16579725,0.2231022,0.22135836,0.19496459,0.19477758
2025-06-02,0.14953423,0.18549372,0.2602226,0.2047326,0.20001684
2025-06-03,0.13714953,0.20522831,0.24957725,0.20061786,0.20742698
2025-06-04,0.15213181,0.23560578,0.24542475,0.18084958,0.18598814
2025-06-05,0.15136385,0.1701444,0.21862818,0.30580276,0.1540608
2025-06-06,0.1312612,0.17621014,0.25432897,0.19852147,0.23967819
2025-06-09,0.16109106,0.20589699,0.21019737,0.25959697,0.16321757
2025-06-10,0.14515735,0.21626118,0.25574017,0.18404314,0.1987981
2025-06-11,0.10982569,0.19101448,0.28684238,0.22554955,0.1867679
2025-06-12,0.13037047,0.23057432,0.23821661,0.23710816,0.16373044
2025-06-13,0.116204835,0.1721612,0.28636584,0.24848604,0.1767821
2025-06-16,0.11978328,0.20179138,0.26603645,0.26031578,0.15207313
2025-06-17,0.13434847,0.19085626,0.22797936,0.2518994,0.19491658
2025-06-18,0.0936085,0.16600668,0.33840215,0.19850318,0.20347948
2025-06-20,0.12390266,0.21555491,0.25792554,0.23025952,0.17235741
2025-06-23,0.122282736,0.16065583,0.26170474,0.23508264,0.22027408
2025-06-24,0.13477188,0.17550103,0.23440702,0.25703895,0.19828111
2025-06-25,0.17020832,0.20557733,0.20024855,0.21075083,0.21321502
2025-06-26,0.16263697,0.18624468,0.22185096,0.2153602,0.21390721
2025-06-27,0.15464626,0.20327267,0.21131676,0.19968876,0.2310755
2025-06-30,0.15677954,0.23117316,0.2291342,0.18686002,0.19605306
2025-07-01,0.14529802,0.20849395,0.28992298,0.20316076,0.1531243
2025-07-02,0.11874506,0.17860617,0.2607671,0.2519973,0.18988438
2025-07-03,0.13206549,0.2205067,0.24921468,0.23431456,0.16389856
2025-07-07,0.13471879,0.20718884,0.23798671,0.26549578,0.1546099
2025-07-08,0.1212553,0.17887315,0.27451968,0.23960899,0.18574294
2025-07-09,0.11152977,0.19741325,0.2744638,0.23329519,0.18329798
2025-07-10,0.10689485,0.20828907,0.28215495,0.22829528,0.17436588
2025-07-11,0.10011326,0.16433288,0.2854836,0.27136564,0.17870468
2025-07-14,0.10160913,0.1579407,0.27845228,0.27882364,0.18317421
2025-07-15,0.1399453,0.19085845,0.22545883,0.25279513,0.1909423
2025-07-16,0.15281118,0.16603963,0.22086261,0.2539196,0.20636694
2025-07-17,0.14355658,0.18154101,0.18298498,0.2205036,0.27141377
2025-07-18,0.1708517,0.23660778,0.20344363,0.18681622,0.20228069
2025-07-21,0.16015428,0.21391162,0.260644,0.20279709,0.16249305
2025-07-22,0.12501024,0.18231152,0.27635708,0.22927503,0.18704605
2025-07-23,0.12387795,0.20061867,0.26539057,0.23426366,0.17584907
2025-07-24,0.12553754,0.2040233,0.27843305,0.22669807,0.16530803
2025-07-25,0.109149344,0.17066838,0.29240704,0.2524118,0.1753634
2025-07-28,0.1185509,0.20462625,0.24183035,0.25926125,0.17573126
2025-07-29,0.11898189,0.17910136,0.26152292,0.2636469,0.17674705
2025-07-30,0.11215019,0.17585908,0.28495395,0.24698737,0.18004946
2025-07-31,0.11493662,0.19633198,0.26575345,0.2383089,0.18466903
2025-08-01,0.09990396,0.18021297,0.29396105,0.21566637,0.21025564
2025-08-04,0.13817748,0.1874009,0.2229226,0.284722,0.16677709
2025-08-05,0.14615303,0.17259769,0.20253281,0.252633,0.22608349
2025-08-06,0.15314032,0.20236014,0.2047055,0.26626962,0.17352442
2025-08-07,0.14300705,0.20970827,0.23727046,0.20381133,0.20620282
2025-08-08,0.14121056,0.21938673,0.23539889,0.2125958,0.19140796
2025-08-11,0.116053455,0.18240762,0.29924425,0.22661553,0.17567907
2025-08-12,0.11487779,0.20894386,0.29787755,0.2190206,0.15928017
2025-08-13,0.11244332,0.1712323,0.26206663,0.2763659,0.17789184
2025-08-14,0.12952171,0.19339332,0.20752567,0.25888222,0.21067709
2025-08-15,0.10231926,0.1483163,0.32783827,0.2260732,0.19545291
2025-08-18,0.16634634,0.2505179,0.18643633,0.24974516,0.14695427
2025-08-19,0.15435122,0.16952954,0.20957345,0.28192395,0.18462181
2025-08-20,0.13759728,0.18728445,0.24982744,0.2230593,0.20223148
2025-08-21,0.13471963,0.22676069,0.268127,0.19930318,0.17108944
2025-08-22,0.107415915,0.1977944,0.31168625,0.20453887,0.17856455
2025-08-25,0.092216626,0.17494959,0.3014414,0.25407934,0.17731303
2025-08-26,0.11299594,0.18370475,0.25324062,0.28337425,0.16668448
2025-08-27,0.11985768,0.15363665,0.27854803,0.2675463,0.18041141
2025-08-28,0.13207723,0.18436491,0.23390512,0.24801083,0.20164187
2025-08-29,0.15534931,0.2130828,0.18035203,0.20819558,0.24302025
