freq,mode,patch_sizes,horizon,epochs_ran,elapsed_sec,train_samples,val_samples,test_samples,train_mse,train_mae,train_corr,train_rank_corr,train_direction_acc,train_pred_std,train_true_std,val_mse,val_mae,val_corr,val_rank_corr,val_direction_acc,val_pred_std,val_true_std,test_mse,test_mae,test_corr,test_rank_corr,test_direction_acc,test_pred_std,test_true_std,y_train_mean,y_train_std,test_mean_gate_patch_0,test_mean_gate_patch_1,test_mean_gate_patch_2,test_mean_gate_patch_3,test_mean_gate_patch_4,test_mean_gate_patch_5
daily,fixed_multiscale,"[5, 10, 20, 30]",10d,18,826.9216413329705,2553,547,548,0.4834175705909729,0.6088640689849854,-0.0733822145222926,-0.1224647104283689,0.5264394829612221,0.4068402349948883,0.1072988510131836,3.6697163581848145,1.6102089881896973,-0.2067195240304204,-0.2061073749317295,0.4972577696526508,1.0320124626159668,0.1028362661600112,4.771390914916992,2.062272787094116,-0.1667929891100956,-0.2007914125543444,0.5164233576642335,0.6958333849906921,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.25,0.25,0.25,0.25,,
daily,fixed_multiscale,"[5, 10, 20, 30]",20d,27,1232.3964025420137,2553,547,548,1.3940017223358154,0.9735658764839172,0.0544339927016044,0.0865288529926976,0.4790442616529573,0.9645445346832277,0.153127834200859,9.899846076965332,2.718914031982422,0.2691002615700971,0.2858797526566196,0.5374771480804388,2.345529079437256,0.141805037856102,12.437280654907228,3.11922836303711,0.1020576551254486,0.246257784429297,0.4470802919708029,2.3295674324035645,0.1454658061265945,0.00487852236256,0.153127834200859,0.25,0.25,0.25,0.25,,
daily,fixed_multiscale,"[5, 10, 20, 30]",5d,60,2757.7147627919912,2553,547,548,69.9986801147461,6.293954849243164,-0.0592794012941514,-0.0316146123373967,0.490795142969056,8.230507850646973,0.0759601891040802,307.9876403808594,13.513985633850098,-0.0830092266977776,-0.0820021941290012,0.4753199268738574,16.898706436157227,0.0752401202917099,120.03267669677734,8.91667652130127,0.0652937806129473,0.0554400355553357,0.5145985401459854,10.054460525512695,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.25,0.25,0.25,0.25,,
daily,single,[20],10d,60,559.0426744159777,2553,547,548,0.1822739094495773,0.3315930664539337,-0.0132233033479912,0.0009829940663183,0.4919702311006659,0.4086716473102569,0.1072988510131836,0.3753100335597992,0.501553475856781,0.0830737659672547,0.0474236064353504,0.4954296160877514,0.6078137159347534,0.1028362661600112,0.1732650995254516,0.3532911241054535,-0.0069626039835989,-0.0130770412341397,0.4416058394160584,0.340055376291275,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0,,,,,
daily,single,[30],20d,11,121.50949287501862,2553,547,548,310.51959228515625,12.705728530883787,-0.020002757220866,-0.015208234998457,0.4884449667058362,17.486833572387695,0.153127834200859,290.23663330078125,12.44898509979248,-0.1252931160820515,-0.1065268655329362,0.453382084095064,16.938610076904297,0.141805037856102,199.37835693359375,11.12080192565918,-0.028298943026343,-0.0247650643449677,0.4981751824817518,13.51340675354004,0.1454658061265945,0.00487852236256,0.153127834200859,1.0,,,,,
daily,single,[20],5d,54,503.753087375022,2553,547,548,279.15301513671875,13.130119323730469,-0.0037766433317773,-0.00144090385867,0.500195848021935,16.54195785522461,0.0759601891040802,468.18853759765625,17.04202651977539,0.1045219744682632,0.0780505902328249,0.5137111517367459,21.565895080566406,0.0752401202917099,219.25975036621097,12.613609313964844,-0.0045150558793552,-0.00395582235423,0.5036496350364964,11.909028053283691,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0,,,,,
halfday,fixed_multiscale,"[2, 4, 8, 10, 12]",10d,38,424.91567962494446,2553,547,548,0.0530763790011405,0.2043539583683014,0.1226438945965892,0.1365539655301006,0.4837446141793968,0.0837366059422493,0.1072988510131836,0.2991783618927002,0.5071073174476624,0.2210915923921235,0.2037831218651971,0.5137111517367459,0.2015159130096435,0.1028362661600112,0.5356178879737854,0.7021524906158447,0.1438122780688082,0.122441023973237,0.4781021897810219,0.2035499513149261,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.2000000178813934,0.2000000178813934,0.2000000178813934,0.2000000178813934,0.2000000178813934,
halfday,fixed_multiscale,"[2, 4, 8, 10, 12]",20d,18,205.28524008300155,2553,547,548,0.2220039218664169,0.3148342967033386,-0.0112373895034169,-0.1065714861970552,0.4645515080297689,0.4431785941123962,0.153127834200859,0.1553871482610702,0.2280956357717514,0.0032606514560079,0.053506792650975,0.5173674588665448,0.3680944144725799,0.141805037856102,0.1454972326755523,0.2634619772434234,0.0285898930694043,-0.0236621291923961,0.47992700729927,0.3563775420188904,0.1454658061265945,0.00487852236256,0.153127834200859,0.2000000178813934,0.2000000178813934,0.2000000178813934,0.2000000178813934,0.2000000178813934,
halfday,fixed_multiscale,"[2, 4, 8, 10, 12]",5d,26,285.2184863750008,2553,547,548,0.0171386580914258,0.0979372859001159,-0.0085906438252595,0.0373296415322475,0.5084214649432041,0.0985579863190651,0.0759601891040802,0.0146506745368242,0.0920990630984306,-0.0553490909295113,-0.1076438582757904,0.4424131627056673,0.089068166911602,0.0752401202917099,0.0188484545797109,0.0989947021007537,-0.1066254214675739,0.0104232009009606,0.5018248175182481,0.1030755937099456,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.2000000178813934,0.2000000178813934,0.2000000178813934,0.2000000178813934,0.2000000178813934,
halfday,single,[12],10d,35,62.96291887504049,2553,547,548,50.851261138916016,4.966879367828369,0.0099699120375637,0.0783357915364001,0.5303564433999216,6.953191757202148,0.1072988510131836,43.62173843383789,3.4820995330810547,-0.010540763507267,-0.0528976773965784,0.4844606946983547,6.168756008148193,0.1028362661600112,48.79648971557617,4.723387718200684,-0.0538610104251769,0.0084903664906175,0.4890510948905109,6.156030654907227,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0,,,,,
halfday,single,[4],20d,60,183.7370065000141,2553,547,548,89.23279571533203,6.399657726287842,0.031371907014261,0.1287776060942104,0.5283979631805719,9.31340217590332,0.153127834200859,62.75248336791992,5.163570880889893,-0.0270773392203091,-0.0717113655370103,0.5027422303473492,7.80902624130249,0.141805037856102,59.59199905395508,5.546850204467773,0.0023238907820284,0.0356772877582927,0.5200729927007299,7.515620708465576,0.1454658061265945,0.00487852236256,0.153127834200859,1.0,,,,,
halfday,single,[10],5d,39,99.4730359580135,2553,547,548,0.0075008287094533,0.063742309808731,0.0025072821255807,-0.0324720917666244,0.4794359576968273,0.0414238236844539,0.0759601891040802,0.007415254600346,0.0645424649119377,0.003756289564332,0.0283951613891155,0.4972577696526508,0.0414447225630283,0.0752401202917099,0.0087157450616359,0.0710266456007957,0.076533739598098,-0.0037754259080498,0.5072992700729927,0.054863765835762,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0,,,,,
hourly,fixed_multiscale,"[2, 4, 8, 12]",10d,15,186.3210646249936,2553,547,548,83.82731628417969,5.642575740814209,-0.0340042131733367,-0.0278840338084827,0.4880532706619663,8.011832237243652,0.1072988510131836,61.3896484375,3.3644800186157227,-0.0720369633791371,-0.0653626499986041,0.4661791590493601,7.5737738609313965,0.1028362661600112,26.899045944213867,3.517793655395508,-0.0383503459370256,-0.0537484887298224,0.5036496350364964,5.180132865905762,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.25,0.25,0.25,0.25,,
hourly,fixed_multiscale,"[2, 4, 8, 12]",20d,18,223.96347850002348,2553,547,548,11.565754890441896,2.0442311763763428,-0.0521459760118691,-0.0602695485207292,0.4731688209949079,3.3429489135742188,0.153127834200859,17.468374252319336,1.6862982511520386,0.0921395499539545,0.1660126793235054,0.5484460694698354,4.189181804656982,0.141805037856102,14.993090629577637,2.693812847137451,0.0090570990530495,-0.1345996772201623,0.458029197080292,3.4397222995758057,0.1454658061265945,0.00487852236256,0.153127834200859,0.25,0.25,0.25,0.25,,
hourly,fixed_multiscale,"[2, 4, 8, 12]",5d,60,704.3097457090043,2553,547,548,1.0473809242248535,0.5928360819816589,0.0286542605856862,0.013272941511972,0.5029377203290247,1.016723871231079,0.0759601891040802,2.838244676589966,0.5278648138046265,0.0860174379735005,0.0180990428992137,0.5118829981718465,1.6775859594345093,0.0752401202917099,0.9716419577598572,0.6239168643951416,0.0303571322855688,0.1121905561514257,0.541970802919708,0.9344297647476196,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.25,0.25,0.25,0.25,,
hourly,single,[12],10d,18,57.99598883400904,2553,547,548,0.1914596706628799,0.4016220271587372,0.1167245933603091,0.1201992851542589,0.4798276537406972,0.1573947817087173,0.1072988510131836,1.3266990184783936,1.0914677381515503,0.1861999655808414,0.2045299670052121,0.5137111517367459,0.3729679882526397,0.1028362661600112,2.471893787384033,1.5430753231048584,0.2399762970391931,0.2079474524804259,0.4835766423357664,0.309060662984848,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0,,,,,
hourly,single,[12],20d,60,187.71277654200097,2553,547,548,0.5885744094848633,0.6779242753982544,-0.0132494590437044,-0.0464516523704337,0.526831179005092,0.4516656100749969,0.153127834200859,2.174858808517456,1.352200984954834,-0.2436065384593821,-0.266703338741273,0.5155393053016454,0.6659119129180908,0.141805037856102,4.567051410675049,2.0685713291168213,-0.2337998256662871,-0.2425932334362957,0.5200729927007299,0.6029476523399353,0.1454658061265945,0.00487852236256,0.153127834200859,1.0,,,,,
hourly,single,[2],5d,50,211.4255684170057,2553,547,548,7.653063774108887,1.7829569578170776,-0.0172157068299312,-0.0013742759499103,0.490403446925186,2.2730729579925537,0.0759601891040802,2.7165677547454834,0.8789209723472595,-0.0799815722843265,-0.0268760716591618,0.5100548446069469,1.605007290840149,0.0752401202917099,4.244082927703857,1.4179104566574097,-0.0427050616476188,-0.1042051561536927,0.4251824817518248,1.7546353340148926,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0,,,,,
weekly,fixed_multiscale,"[2, 4, 8, 12, 13, 14]",10d,22,371.75815654196776,2553,547,548,5.581813812255859,1.6732652187347412,-0.1130321404104615,-0.0950677903108126,0.4712103407755582,2.2016022205352783,0.1072988510131836,12.309259414672852,2.734933853149414,-0.1405712946977915,-0.0713591808302017,0.4789762340036563,2.2164549827575684,0.1028362661600112,21.31732749938965,4.427193641662598,-0.1132265487303335,-0.0987874239354618,0.5164233576642335,1.2949093580245972,0.1023615449666976,0.0024258117191493,0.1072988510131836,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592
weekly,fixed_multiscale,"[2, 4, 8, 12, 13, 14]",20d,25,422.94317108398536,2553,547,548,1.7614984512329102,0.9386026263237,-0.10009097989749424,-0.10375535657624549,0.45436741088915,1.2346787452697754,0.15312783420085907,1.4379420280456543,0.8581162691116333,-0.13622631653811967,-0.0919260151706583,0.546617915904936,0.9299281239509583,0.141805037856102,2.070465564727783,1.2220100164413452,-0.1741431452642084,-0.2419946013727583,0.5018248175182481,0.7499926686286926,0.14546580612659454,0.004878522362560034,0.15312783420085907,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592
weekly,fixed_multiscale,"[2, 4, 8, 12, 13, 14]",5d,9,157.29005458403844,2553,547,548,24.835264205932617,3.522228717803955,-0.0178143286810409,-0.0166910045895242,0.4892283587935762,4.413626194000244,0.0759601891040802,16.9245662689209,3.209352970123291,0.1097961714742705,0.0645882161670623,0.4936014625228519,2.810473918914795,0.0752401202917099,28.82095718383789,4.5332350730896,-0.0232652088434309,0.0102444757469499,0.4781021897810219,3.050548553466797,0.0779148414731025,0.0011742518981918,0.0759601891040802,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592,0.1666666567325592
weekly,single,[8],10d,51,170.76553291699383,2553,547,548,59.8930549621582,6.032680034637451,-0.0757555732690082,-0.053746237187727,0.4731688209949079,7.71723747253418,0.1072988510131836,34.335609436035156,4.761537551879883,-0.0646536138983804,-0.05956652753837,0.4881170018281535,5.082159519195557,0.1028362661600112,41.2317008972168,5.340818881988525,0.1140666538489492,0.1156069487280655,0.5766423357664233,5.933646202087402,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0,,,,,
weekly,single,[8],20d,11,37.67338950000703,2553,547,548,460.5624694824219,15.490374565124512,-0.053368127588125,-0.071317839451386,0.4618096357226792,21.451446533203125,0.153127834200859,208.67689514160156,11.320357322692873,-0.0207314907436363,-0.0211146444028516,0.4643510054844607,14.263951301574709,0.141805037856102,193.5569610595703,11.195016860961914,-0.1600689884568738,-0.1458050162377714,0.4270072992700729,13.845298767089844,0.1454658061265945,0.00487852236256,0.153127834200859,1.0,,,,,
weekly,single,[4],5d,11,42.975978416972794,2553,547,548,436.3609619140625,15.582257270812988,0.0244049038070262,0.020305259141757,0.5244810027418723,20.88536834716797,0.0759601891040802,157.72116088867188,9.771613121032717,-0.036914379683272,-0.0820571744140663,0.4552102376599634,12.510333061218262,0.0752401202917099,240.9410858154297,12.20407485961914,0.0114048392486138,-0.0189543024509862,0.47992700729927,15.522419929504396,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0,,,,,
