freq,patch_size,horizon,epochs_ran,elapsed_sec,train_samples,val_samples,test_samples,train_mse,train_mae,train_corr,train_rank_corr,train_direction_acc,train_pred_std,train_true_std,val_mse,val_mae,val_corr,val_rank_corr,val_direction_acc,val_pred_std,val_true_std,test_mse,test_mae,test_corr,test_rank_corr,test_direction_acc,test_pred_std,test_true_std,y_train_mean,y_train_std,test_mean_gate_patch_0
daily,30,20d,16,171.64872379100416,2553,547,548,0.1674313098192215,0.3520402014255523,0.0824924104947137,0.1385498285692061,0.481002741872307,0.3040401041507721,0.153127834200859,1.1285552978515625,0.8816697001457214,0.2815537335086475,0.2736864849820858,0.5283363802559415,0.7064173817634583,0.141805037856102,1.241316795349121,1.0221364498138428,0.1932297146143662,0.3062405615353659,0.4434306569343065,0.5201027393341064,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
daily,30,5d,57,612.4344048749772,2553,547,548,0.1453725695610046,0.2850372493267059,0.0543280909301626,0.0792895759182001,0.5291813552683118,0.3759045898914337,0.0759601891040802,1.1777399778366089,0.8051599860191345,0.1225856633370007,0.1512139446348502,0.5484460694698354,1.0649144649505615,0.0752401202917099,0.676327109336853,0.6104977130889893,-0.0155124401535645,0.037302986363771,0.5200729927007299,0.8137696385383606,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
halfday,2,10d,24,91.8835240000044,2553,547,548,0.0954260975122451,0.2144709229469299,-0.0229734728887273,0.0247548608747147,0.5154719937328633,0.2805113792419433,0.1072988510131836,0.1030356138944625,0.2654543817043304,-0.1033319923729048,-0.1329340609632356,0.4680073126142596,0.2351365983486175,0.1028362661600112,0.1586919575929641,0.3451745212078094,-0.1301555246857277,-0.1145565722197535,0.4945255474452554,0.2517788410186767,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
halfday,2,20d,41,148.4029565420351,2553,547,548,1.3871361017227173,0.7261279225349426,-0.0037327167240761,-0.1059258168832192,0.4657265961613788,1.1646994352340698,0.153127834200859,1.1482330560684204,0.5194634199142456,-0.0169072354284862,-0.0083174985659122,0.4972577696526508,1.0265884399414062,0.141805037856102,0.987694501876831,0.607089102268219,0.0004601341878225,-0.0422569221332384,0.4981751824817518,0.9209895730018616,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
halfday,2,5d,27,103.41567554103676,2553,547,548,0.0462638549506664,0.159711554646492,-0.0248819073776586,0.0220345603444635,0.5127301214257736,0.1845755279064178,0.0759601891040802,0.0489571243524551,0.1892507225275039,-0.0383615449597559,-0.0875171850002331,0.4552102376599634,0.1587631404399871,0.0752401202917099,0.0843662992119789,0.258192241191864,-0.1497732171088697,-0.1041459762589031,0.5109489051094891,0.1684183776378631,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
halfday,4,10d,60,177.7993166249944,2553,547,548,1.0622332096099854,0.6670435667037964,-0.0118186576213932,-0.071843128330787,0.472777124951038,1.0236153602600098,0.1072988510131836,0.9048832654953004,0.4943365156650543,0.0142502263367799,0.0682757157581861,0.5100548446069469,0.8650863766670227,0.1028362661600112,1.1102445125579834,0.723526120185852,0.0634665842146201,-0.0066607207231026,0.5018248175182481,0.8867067694664001,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
halfday,4,20d,25,72.01545716600958,2553,547,548,0.0277406629174947,0.1294156610965728,-0.0226797051817088,-0.0460704902749014,0.481786133960047,0.0426451563835144,0.153127834200859,0.0264386665076017,0.1245426684617996,0.0128701573926751,0.0374745191590978,0.4588665447897623,0.0441418513655662,0.141805037856102,0.0290450528264045,0.1349846571683883,-0.0226389741750331,-0.0444921515735208,0.4361313868613138,0.0568594932556152,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
halfday,4,5d,60,183.8722543329932,2553,547,548,0.4807549715042114,0.4586363434791565,0.0009793616331637,0.050766073585253,0.5295730513121818,0.6563526391983032,0.0759601891040802,1.293764591217041,0.9242556095123292,0.0444090931825114,0.0688626901226252,0.5155393053016454,0.6622158885002136,0.0752401202917099,2.0932228565216064,1.3354220390319824,-0.0472473912965276,0.037307845003057,0.4708029197080292,0.6046261787414551,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
halfday,8,10d,29,63.38431995798601,2553,547,548,1.437549114227295,0.655512273311615,-0.0110750633035925,0.0694701029667214,0.5197806502154328,1.1371959447860718,0.1072988510131836,2.06488299369812,1.0237208604812622,-0.0025888472470421,-0.0412083565779747,0.5137111517367459,1.0054607391357422,0.1028362661600112,2.660165548324585,1.3610055446624756,0.0084453984837296,0.0811850163586616,0.4835766423357664,0.9155777096748352,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
halfday,8,20d,27,60.44522674998734,2553,547,548,242.9955139160156,11.635420799255373,-0.0669170734825549,-0.1129551555424024,0.4688601645123384,11.5097074508667,0.153127834200859,63.234004974365234,5.007358551025391,-0.1385917397450241,-0.1535177971679896,0.4387568555758683,7.858348369598389,0.141805037856102,96.3870086669922,6.780307292938232,-0.0747006730152093,-0.1319898021239283,0.4890510948905109,9.67867946624756,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
