anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2024-05-13,0.29415584,0.09556299,0.17955376,0.43072742
2024-05-14,0.26436028,0.1268392,0.21293285,0.39586765
2024-05-15,0.21304476,0.1966825,0.23267694,0.3575958
2024-05-16,0.19124138,0.24601342,0.2629898,0.29975536
2024-05-17,0.16778453,0.19905399,0.27984223,0.35331932
2024-05-20,0.13073562,0.17633735,0.39061052,0.30231655
2024-05-21,0.16583025,0.25782683,0.31108013,0.26526278
2024-05-22,0.1417803,0.25593108,0.33374512,0.2685435
2024-05-23,0.1814689,0.2853296,0.21147959,0.32172188
2024-05-24,0.20852046,0.22550453,0.18556406,0.38041088
2024-05-28,0.2749618,0.14929236,0.14962779,0.42611802
2024-05-29,0.21549007,0.1448663,0.11565379,0.52398986
2024-05-30,0.29625544,0.134451,0.12906004,0.44023356
2024-05-31,0.30577955,0.104983464,0.15134536,0.4378916
2024-06-03,0.20931959,0.10121852,0.27560365,0.4138583
2024-06-04,0.22464904,0.12384355,0.2444843,0.40702307
2024-06-05,0.23734096,0.12793648,0.27781996,0.35690263
2024-06-06,0.18747,0.19749835,0.2404788,0.3745529
2024-06-07,0.20614995,0.18944445,0.25136137,0.3530442
2024-06-10,0.16420823,0.21623422,0.27070606,0.34885153
2024-06-11,0.23678386,0.17706673,0.33761713,0.24853225
2024-06-12,0.19938974,0.24521942,0.30677664,0.24861419
2024-06-13,0.18887378,0.15865082,0.34328094,0.3091945
2024-06-14,0.24453864,0.19666268,0.32516146,0.23363723
2024-06-17,0.29044083,0.13683638,0.2995287,0.27319413
2024-06-18,0.26104715,0.1628911,0.23922744,0.33683428
2024-06-20,0.24820457,0.17453697,0.29547387,0.28178453
2024-06-21,0.26986432,0.12280643,0.26353738,0.3437919
2024-06-24,0.24076866,0.14903969,0.32268444,0.28750727
2024-06-25,0.265677,0.14881283,0.32616198,0.2593482
2024-06-26,0.20438956,0.14695388,0.48410487,0.1645517
2024-06-27,0.24021703,0.18811306,0.40133807,0.17033184
2024-06-28,0.24343534,0.22422725,0.34674966,0.18558773
2024-07-01,0.21730107,0.2833379,0.29152805,0.20783304
2024-07-02,0.183843,0.3038978,0.25860798,0.25365114
2024-07-03,0.214745,0.33870113,0.2367529,0.20980096
2024-07-05,0.16404904,0.3704669,0.18512595,0.28035808
2024-07-08,0.1899596,0.38042167,0.16884178,0.26077697
2024-07-09,0.17144714,0.37017453,0.16750593,0.2908724
2024-07-10,0.19164973,0.20144767,0.21916765,0.38773498
2024-07-11,0.19754034,0.20360814,0.26888776,0.32996377
2024-07-12,0.20908351,0.14980301,0.29194525,0.34916815
2024-07-15,0.19058119,0.167053,0.36915493,0.27321088
2024-07-16,0.24962261,0.19951929,0.29231292,0.25854522
2024-07-17,0.24582957,0.20487702,0.26045525,0.28883812
2024-07-18,0.284409,0.2034906,0.21270698,0.2993935
2024-07-19,0.3529015,0.21911998,0.1534225,0.2745561
2024-07-22,0.22702987,0.17438476,0.17951484,0.4190705
2024-07-23,0.30566627,0.1966782,0.13610247,0.36155307
2024-07-24,0.25642872,0.21123435,0.14562878,0.38670808
2024-07-25,0.26699194,0.28495088,0.16200931,0.28604788
2024-07-26,0.24356715,0.2935912,0.1747673,0.28807428
2024-07-29,0.27778807,0.30123964,0.16911162,0.2518607
2024-07-30,0.20943959,0.29828122,0.2407576,0.2515216
2024-07-31,0.31979102,0.24969822,0.17741814,0.2530927
2024-08-01,0.24640697,0.31460172,0.23878396,0.20020734
2024-08-02,0.31007838,0.25700805,0.23353073,0.19938287
2024-08-05,0.39435533,0.18331777,0.1797006,0.24262641
2024-08-06,0.3694904,0.20202708,0.20776546,0.22071706
2024-08-07,0.31522763,0.11893942,0.27594635,0.2898866
2024-08-08,0.2889682,0.12292759,0.30375353,0.28435072
2024-08-09,0.2662146,0.19017485,0.23950927,0.30410123
2024-08-12,0.21376757,0.18907839,0.26473653,0.33241743
2024-08-13,0.17688875,0.18143897,0.2523892,0.38928312
2024-08-14,0.15557562,0.2077522,0.27372783,0.36294433
2024-08-15,0.16787906,0.2607045,0.25309715,0.31831938
2024-08-16,0.13341671,0.2235864,0.2584725,0.38452443
2024-08-19,0.15359415,0.32838398,0.23479193,0.28322995
2024-08-20,0.16344081,0.23747517,0.33123755,0.26784655
2024-08-21,0.19273424,0.1755707,0.25244746,0.37924752
2024-08-22,0.1658639,0.21609153,0.25306404,0.3649805
2024-08-23,0.21969551,0.15222594,0.1664297,0.46164888
2024-08-26,0.22104643,0.11836554,0.11891946,0.54166853
2024-08-27,0.19355258,0.18308407,0.15969473,0.46366856
2024-08-28,0.16328152,0.093468994,0.11648601,0.62676346
2024-08-29,0.2477875,0.14580375,0.2006216,0.40578714
2024-08-30,0.16998792,0.1331278,0.19229591,0.50458837
2024-09-03,0.21181917,0.14534084,0.23662071,0.4062193
2024-09-04,0.1914265,0.20916657,0.25854436,0.3408626
2024-09-05,0.26273027,0.16447088,0.27789372,0.29490507
2024-09-06,0.21692936,0.18876077,0.27858385,0.315726
2024-09-09,0.2394763,0.13491118,0.3012327,0.32437983
2024-09-10,0.2514972,0.15284356,0.28785902,0.30780017
2024-09-11,0.28647456,0.10606269,0.27258715,0.3348756
2024-09-12,0.2731721,0.14738804,0.16042382,0.419016
2024-09-13,0.30799377,0.16631815,0.23781091,0.28787723
2024-09-16,0.44505444,0.13259834,0.123355955,0.2989912
2024-09-17,0.3482378,0.16281493,0.13981254,0.34913465
2024-09-18,0.2973443,0.13339512,0.15266088,0.41659978
2024-09-19,0.3897763,0.1525574,0.19384913,0.2638171
2024-09-20,0.31061497,0.1832507,0.21964867,0.28648573
2024-09-23,0.31343526,0.1654257,0.26720804,0.25393105
2024-09-24,0.39238685,0.18018399,0.16877721,0.25865185
2024-09-25,0.34662992,0.19705904,0.20262091,0.25369015
2024-09-26,0.3435375,0.16221212,0.15832476,0.3359256
2024-09-27,0.2781332,0.17208132,0.121534616,0.42825088
2024-09-30,0.302812,0.23596276,0.10223351,0.35899174
2024-10-01,0.26875275,0.2568409,0.079827875,0.39457843
2024-10-02,0.23854865,0.23607104,0.11323682,0.41214347
2024-10-03,0.2127223,0.25625533,0.115817,0.4152054
2024-10-04,0.2549727,0.26810282,0.17102663,0.30589792
2024-10-07,0.13841252,0.25276208,0.14582695,0.46299842
2024-10-08,0.1649688,0.18887685,0.19403443,0.4521199
2024-10-09,0.18989068,0.17292725,0.30153057,0.33565152
2024-10-10,0.186005,0.075536534,0.2554151,0.48304334
2024-10-11,0.26881284,0.13882597,0.26974136,0.32261983
2024-10-14,0.25560948,0.13576262,0.26653597,0.34209195
2024-10-15,0.3323035,0.075454496,0.18780199,0.40444005
2024-10-16,0.2592882,0.1674143,0.2532303,0.32006726
2024-10-17,0.2095488,0.15132765,0.22976463,0.40935886
2024-10-18,0.20499659,0.16486642,0.32470438,0.30543262
2024-10-21,0.14595522,0.1669778,0.3264642,0.36060283
2024-10-22,0.107291795,0.21422812,0.25554225,0.42293787
2024-10-23,0.12485389,0.19824307,0.18270624,0.4941968
2024-10-24,0.12812711,0.19621381,0.22959259,0.44606647
2024-10-25,0.19881195,0.13300592,0.22825955,0.4399226
2024-10-28,0.20483376,0.06923024,0.24341525,0.4825207
2024-10-29,0.24347937,0.094175,0.2881138,0.37423185
2024-10-30,0.30737668,0.0969048,0.3495357,0.2461828
2024-10-31,0.2518078,0.11837455,0.26939595,0.36042172
2024-11-01,0.25342414,0.21351445,0.24291472,0.29014662
2024-11-04,0.2875591,0.1706588,0.20834891,0.33343312
2024-11-05,0.26333696,0.21592496,0.11978763,0.40095052
2024-11-06,0.15499388,0.19880673,0.24117132,0.40502816
2024-11-07,0.24201918,0.14223553,0.26009294,0.35565227
2024-11-08,0.20654793,0.15904981,0.301419,0.33298323
2024-11-11,0.358015,0.14548633,0.29808408,0.19841453
2024-11-12,0.300196,0.15979116,0.31648695,0.2235259
2024-11-13,0.24000621,0.1553973,0.4090656,0.19553085
2024-11-14,0.27081636,0.15201762,0.41401577,0.16315022
2024-11-15,0.240439,0.13670547,0.37594286,0.24691263
2024-11-18,0.1898853,0.29306749,0.32270893,0.19433825
2024-11-19,0.21177764,0.2920185,0.30723926,0.1889646
2024-11-20,0.16335674,0.25375277,0.3757616,0.20712893
2024-11-21,0.2053027,0.22322594,0.3865611,0.18491018
2024-11-22,0.16422723,0.2653826,0.3742871,0.19610299
2024-11-25,0.17978658,0.19757232,0.4188278,0.20381337
2024-11-26,0.18002461,0.28981227,0.35732332,0.1728398
2024-11-27,0.12447521,0.18667333,0.4686724,0.22017913
2024-11-29,0.16247116,0.2035284,0.39574617,0.23825426
2024-12-02,0.17592019,0.23031755,0.43256345,0.16119875
2024-12-03,0.14051214,0.2800843,0.3603372,0.21906635
2024-12-04,0.14438328,0.31449294,0.29078385,0.2503399
2024-12-05,0.151853,0.32885453,0.25182334,0.26746917
2024-12-06,0.1064892,0.21783058,0.34991875,0.3257615
2024-12-09,0.20594494,0.2341096,0.30058178,0.2593637
2024-12-10,0.13148914,0.26408315,0.41097718,0.19345057
2024-12-11,0.1542232,0.30520386,0.293212,0.24736093
2024-12-12,0.1670559,0.37580124,0.20213379,0.25500906
2024-12-13,0.17529403,0.34825188,0.24807893,0.2283752
2024-12-16,0.13208383,0.25382665,0.37899607,0.23509341
2024-12-17,0.24652752,0.23713455,0.33219704,0.1841409
2024-12-18,0.1586688,0.30978608,0.31903067,0.21251439
2024-12-19,0.24426852,0.2373626,0.26628834,0.2520805
2024-12-20,0.2135681,0.31777915,0.22675449,0.24189833
2024-12-23,0.25884673,0.24402589,0.26623222,0.23089512
2024-12-24,0.37653932,0.21338405,0.22140409,0.18867253
2024-12-26,0.3125789,0.17236409,0.2570654,0.2579916
2024-12-27,0.28935453,0.23959172,0.22352052,0.24753329
2024-12-30,0.29501387,0.2727624,0.21526304,0.2169607
2024-12-31,0.34473446,0.24497497,0.18040499,0.22988555
2025-01-02,0.27314985,0.28219154,0.22006658,0.22459202
2025-01-03,0.4321519,0.28133535,0.110063426,0.17644931
2025-01-06,0.25277787,0.24946037,0.16675204,0.3310097
2025-01-07,0.34531227,0.2743347,0.11665579,0.26369727
2025-01-08,0.32430902,0.35339692,0.10503319,0.2172609
2025-01-10,0.37534222,0.34950036,0.11477176,0.16038571
2025-01-13,0.31946215,0.33168808,0.14993928,0.19891044
2025-01-14,0.40908864,0.2516177,0.11367763,0.22561598
2025-01-15,0.31302634,0.20851278,0.12847885,0.349982
2025-01-16,0.34577534,0.23648897,0.14261365,0.27512202
2025-01-17,0.27095354,0.27252597,0.12011726,0.33640328
2025-01-21,0.3578701,0.25354606,0.14102058,0.24756327
2025-01-22,0.30214268,0.25648528,0.15303881,0.28833327
2025-01-23,0.23189786,0.1868352,0.16995943,0.41130754
2025-01-24,0.25726548,0.21002631,0.14607982,0.3866283
2025-01-27,0.23639706,0.21873488,0.17993782,0.36493024
2025-01-28,0.28112638,0.29651833,0.11688594,0.30546936
2025-01-29,0.18752861,0.3010073,0.20741051,0.3040536
2025-01-30,0.19799608,0.16101769,0.27929968,0.36168656
2025-01-31,0.16583242,0.10557234,0.29375985,0.43483534
2025-02-03,0.16521512,0.15937653,0.19131005,0.4840984
2025-02-04,0.11060948,0.16603635,0.2234806,0.49987355
2025-02-05,0.20564489,0.20025054,0.19958624,0.39451832
2025-02-06,0.15058905,0.20227067,0.2783151,0.3688251
2025-02-07,0.12636074,0.09647601,0.21474385,0.5624194
2025-02-10,0.14174944,0.10762088,0.26058072,0.4900489
2025-02-11,0.12749355,0.16340907,0.21642387,0.49267352
2025-02-12,0.13357797,0.10082921,0.25396192,0.5116309
2025-02-13,0.16402315,0.1887186,0.37462828,0.27263004
2025-02-14,0.1302159,0.112272434,0.37710392,0.38040772
2025-02-18,0.17623627,0.1168828,0.39644116,0.31043977
2025-02-19,0.11354051,0.08182927,0.21459943,0.59003085
2025-02-20,0.11418145,0.06178907,0.24393158,0.5800979
2025-02-21,0.16010955,0.1284835,0.26606685,0.44534016
2025-02-24,0.19386847,0.08125904,0.37648246,0.34839004
2025-02-25,0.20905428,0.13815415,0.39082083,0.26197076
2025-02-26,0.21744221,0.13795364,0.3890758,0.25552836
2025-02-27,0.22695774,0.18228349,0.229188,0.36157084
2025-02-28,0.21981464,0.18739271,0.3071768,0.28561577
2025-03-03,0.2679372,0.2433805,0.2150929,0.2735894
2025-03-04,0.216522,0.19043253,0.36435667,0.22868887
2025-03-05,0.33912337,0.18703419,0.26446143,0.20938095
2025-03-06,0.3161799,0.17163949,0.29032063,0.22185996
2025-03-07,0.20966701,0.10668653,0.32592136,0.35772514
2025-03-10,0.31180897,0.16406494,0.31623513,0.20789097
2025-03-11,0.2715124,0.22174509,0.28667694,0.2200656
2025-03-12,0.236666,0.17961228,0.33008423,0.25363752
2025-03-13,0.29691538,0.2740017,0.24117805,0.1879049
2025-03-14,0.24431944,0.23961346,0.2798756,0.2361915
2025-03-17,0.17521672,0.22986242,0.36663875,0.22828217
2025-03-18,0.18157922,0.28748128,0.2555868,0.2753527
2025-03-19,0.2016301,0.22837257,0.331829,0.2381684
2025-03-20,0.1993414,0.28410503,0.228827,0.28772658
2025-03-21,0.21937087,0.15841456,0.3072031,0.31501144
2025-03-24,0.28121188,0.18364841,0.23875828,0.29638147
2025-03-25,0.28260207,0.20557223,0.21636374,0.29546195
2025-03-26,0.22029696,0.22081047,0.14983112,0.40906152
2025-03-27,0.23210153,0.3439585,0.1681532,0.25578678
2025-03-28,0.24690102,0.40133223,0.16646191,0.18530488
2025-03-31,0.19069307,0.38800144,0.27581137,0.14549412
2025-04-01,0.17864907,0.32735255,0.35823944,0.13575898
2025-04-02,0.20518118,0.3593275,0.34025353,0.09523777
2025-04-03,0.17725828,0.31248572,0.38908634,0.1211697
2025-04-04,0.18906806,0.3529007,0.32998767,0.12804362
2025-04-07,0.18658656,0.37646553,0.3145593,0.122388676
2025-04-08,0.23263396,0.28501594,0.30798176,0.17436835
2025-04-09,0.2384536,0.315442,0.27308983,0.17301469
2025-04-10,0.1813914,0.32331574,0.31297344,0.1823194
2025-04-11,0.20711643,0.27420267,0.3182671,0.20041382
2025-04-14,0.17103985,0.2665579,0.36115506,0.20124719
2025-04-15,0.14402825,0.26655623,0.3782285,0.21118702
2025-04-16,0.14656541,0.25621718,0.37388173,0.22333573
2025-04-17,0.14318724,0.28637505,0.37693214,0.19350569
2025-04-21,0.14279537,0.23050132,0.3598735,0.26682982
2025-04-22,0.15289159,0.25432163,0.2850226,0.30776417
2025-04-23,0.21772979,0.29759842,0.25582707,0.22884466
2025-04-24,0.22279078,0.31130466,0.18720292,0.27870172
2025-04-25,0.25390887,0.22257763,0.14851594,0.37499747
2025-04-28,0.24965897,0.2996378,0.13047881,0.32022431
2025-04-29,0.2401093,0.3168326,0.17054626,0.27251184
2025-04-30,0.25203025,0.3553551,0.14492135,0.24769326
2025-05-01,0.19487117,0.4369508,0.15852791,0.20965014
2025-05-02,0.20016639,0.3955025,0.16826163,0.23606946
2025-05-05,0.27506244,0.2547713,0.21289077,0.25727552
2025-05-06,0.2841959,0.24946932,0.2348655,0.23146929
2025-05-07,0.2690367,0.18258351,0.36739594,0.18098384
2025-05-08,0.27307057,0.1535925,0.37003124,0.20330572
2025-05-09,0.26057974,0.15594684,0.41697547,0.16649799
2025-05-12,0.2660597,0.24419853,0.35243633,0.13730547
2025-05-13,0.23740008,0.25862017,0.29887605,0.2051037
2025-05-14,0.22333165,0.38290626,0.21422577,0.17953627
2025-05-15,0.22844797,0.36527947,0.19321674,0.21305576
2025-05-16,0.2554689,0.26959878,0.1827646,0.2921677
2025-05-19,0.20212893,0.29154482,0.29047436,0.2158518
2025-05-20,0.18155874,0.27407926,0.33243397,0.21192805
2025-05-21,0.1880267,0.19041556,0.35469738,0.26686034
2025-05-22,0.1804721,0.19757184,0.37909487,0.2428612
2025-05-23,0.1884036,0.23860951,0.33776173,0.23522514
2025-05-27,0.19725685,0.22456229,0.29878327,0.27939758
2025-05-28,0.21626453,0.27377465,0.2328088,0.27715206
2025-05-29,0.1643226,0.19433835,0.22018416,0.42115486
2025-05-30,0.18851048,0.22130479,0.23339199,0.35679272
2025-06-02,0.19616136,0.2845754,0.25801992,0.2612433
2025-06-03,0.13625088,0.24910825,0.32720938,0.28743145
2025-06-04,0.15566808,0.2647876,0.2345466,0.34499767
2025-06-05,0.15777703,0.27994913,0.2489762,0.31329763
2025-06-06,0.16121061,0.20415471,0.2891113,0.34552333
2025-06-09,0.16055323,0.19152439,0.29907086,0.3488515
2025-06-10,0.13030507,0.19080538,0.3718911,0.30699843
2025-06-11,0.12371648,0.16323973,0.4566896,0.2563542
2025-06-12,0.16550985,0.18228723,0.39360726,0.25859568
2025-06-13,0.16707987,0.17550507,0.42853892,0.22887614
2025-06-16,0.18324813,0.1756639,0.4057354,0.23535253
2025-06-17,0.1984944,0.21185353,0.31271082,0.2769412
2025-06-18,0.23112956,0.23312826,0.23663905,0.2991031
2025-06-20,0.25755718,0.25161234,0.21117137,0.27965903
2025-06-23,0.26690692,0.21984398,0.19642745,0.3168217
2025-06-24,0.25359127,0.2844121,0.21019477,0.25180194
2025-06-25,0.2525502,0.26207387,0.2513686,0.23400736
2025-06-26,0.28744152,0.17139304,0.25593305,0.28523237
2025-06-27,0.16719252,0.15175788,0.31590065,0.36514893
2025-06-30,0.22674277,0.17804784,0.21687745,0.37833193
2025-07-01,0.2413463,0.21465275,0.1920921,0.35190886
2025-07-02,0.21882126,0.27712652,0.19145195,0.31260026
2025-07-03,0.2642099,0.25934574,0.16608304,0.31036136
2025-07-07,0.22985369,0.30367118,0.13337222,0.33310285
2025-07-08,0.28285828,0.26960817,0.15765205,0.28988144
2025-07-09,0.27090362,0.22505504,0.16538331,0.33865806
2025-07-10,0.24774098,0.14128484,0.16836223,0.44261202
2025-07-11,0.27428785,0.1406895,0.19369367,0.3913289
2025-07-14,0.32325634,0.11946743,0.19200037,0.3652759
2025-07-15,0.28883928,0.13186207,0.16813326,0.4111654
2025-07-16,0.31971014,0.21216409,0.18046066,0.2876651
2025-07-17,0.22472087,0.19774345,0.17272249,0.4048132
2025-07-18,0.26114726,0.23095791,0.1719856,0.33590925
2025-07-21,0.30919215,0.2592917,0.2052115,0.22630468
2025-07-22,0.22468214,0.1780311,0.34399045,0.25329632
2025-07-23,0.24884085,0.184266,0.3172575,0.24963564
2025-07-24,0.2647953,0.22555745,0.30129686,0.20835033
2025-07-25,0.2444112,0.1941523,0.28452823,0.27690834
2025-07-28,0.2077199,0.23302998,0.28978395,0.26946616
2025-07-29,0.24377456,0.20647009,0.2776316,0.27212372
2025-07-30,0.19477306,0.21775658,0.303272,0.28419834
2025-07-31,0.21536921,0.21171437,0.18847038,0.38444605
2025-08-01,0.16773729,0.25039417,0.20678513,0.37508333
2025-08-04,0.18965904,0.15144527,0.22570637,0.43318927
2025-08-05,0.1892474,0.16043428,0.27260655,0.37771177
2025-08-06,0.16216347,0.19015488,0.26755485,0.38012674
2025-08-07,0.17474887,0.18566708,0.25334972,0.38623434
2025-08-08,0.15396586,0.20241462,0.23960513,0.40401438
2025-08-11,0.17918493,0.18540289,0.25242093,0.3829913
2025-08-12,0.16868924,0.14604631,0.21016763,0.47509676
2025-08-13,0.19579157,0.122830704,0.14025533,0.5411224
2025-08-14,0.18238184,0.07478362,0.08673745,0.65609705
2025-08-15,0.21401677,0.08371944,0.08794315,0.61432064
2025-08-18,0.18623249,0.11196601,0.10452305,0.5972785
2025-08-19,0.28638247,0.1700908,0.123803414,0.41972327
2025-08-20,0.27651566,0.20424446,0.11321269,0.4060272
2025-08-21,0.28338295,0.1567422,0.119268276,0.44060662
2025-08-22,0.27480224,0.19415848,0.17971641,0.35132295
2025-08-25,0.32063866,0.12974295,0.20224138,0.347377
2025-08-26,0.34576616,0.07975806,0.19956028,0.37491548
2025-08-27,0.36693236,0.10247119,0.22942124,0.30117515
2025-08-28,0.3470204,0.058965717,0.23337483,0.36063913
2025-08-29,0.39763328,0.06733782,0.2050703,0.32995856
2025-09-02,0.47367874,0.07063234,0.14031965,0.31536934
2025-09-03,0.37220332,0.13453591,0.14473899,0.34852183
2025-09-04,0.31988677,0.22319417,0.18138278,0.27553624
2025-09-05,0.31029344,0.276545,0.16680159,0.24635997
2025-09-08,0.25641784,0.24242474,0.20352174,0.2976357
2025-09-09,0.17441699,0.2586162,0.24156258,0.32540417
2025-09-10,0.24195752,0.21792454,0.3164117,0.22370623
2025-09-11,0.24416326,0.1639746,0.29664266,0.29521948
2025-09-12,0.24864765,0.16724826,0.22085783,0.3632463
2025-09-15,0.23700286,0.1625476,0.2575527,0.3428968
2025-09-16,0.27805057,0.12506436,0.22346081,0.3734243
2025-09-17,0.23001896,0.13247612,0.16700627,0.4704986
2025-09-18,0.1994311,0.16559143,0.10677553,0.528202
2025-09-19,0.1888105,0.19910035,0.1076883,0.50440085
2025-09-22,0.15496463,0.32655057,0.12886766,0.3896172
2025-09-23,0.13877626,0.19243078,0.21170045,0.45709243
2025-09-24,0.15826815,0.218703,0.18872114,0.43430778
2025-09-25,0.10131424,0.18455097,0.14816536,0.5659694
2025-09-26,0.102236226,0.1526608,0.15402801,0.59107494
2025-09-29,0.119375914,0.10114208,0.19195023,0.58753175
2025-09-30,0.16046296,0.06262403,0.22224732,0.5546657
2025-10-01,0.18768567,0.08671389,0.18056168,0.5450387
2025-10-02,0.18605074,0.074551515,0.2383071,0.50109065
2025-10-03,0.18686277,0.06952832,0.18055648,0.5630524
2025-10-06,0.23400329,0.08999966,0.24614549,0.42985165
2025-10-07,0.15512691,0.14037855,0.14601895,0.55847555
2025-10-08,0.21438555,0.1672026,0.24029692,0.378115
2025-10-09,0.2804757,0.16717796,0.22967775,0.32266864
2025-10-10,0.29804307,0.10327781,0.24019752,0.35848162
2025-10-13,0.2555734,0.08267569,0.23078674,0.4309642
2025-10-14,0.33813652,0.08473585,0.25543877,0.3216888
2025-10-15,0.38754058,0.072237656,0.20000853,0.34021324
2025-10-16,0.43090048,0.09051203,0.19977301,0.27881446
2025-10-17,0.45907864,0.12964073,0.13725327,0.27402738
2025-10-20,0.48605356,0.15367725,0.11956188,0.24070732
2025-10-21,0.36751714,0.19085974,0.14701214,0.29461107
2025-10-22,0.32924876,0.23257317,0.109932445,0.32824567
2025-10-23,0.35910395,0.2096226,0.12513587,0.30613756
2025-10-24,0.3332259,0.24780224,0.105571955,0.3133999
2025-10-27,0.42252988,0.1866464,0.18928848,0.20153528
2025-10-28,0.4392405,0.15381135,0.20715669,0.1997914
2025-10-29,0.44543812,0.11821452,0.21865298,0.21769436
2025-10-30,0.378353,0.10599279,0.18140921,0.3342451
2025-10-31,0.37154856,0.13215189,0.14478616,0.3515134
2025-11-03,0.30159426,0.23984466,0.14120038,0.31736073
2025-11-04,0.22797675,0.23411445,0.14504062,0.3928681
2025-11-05,0.17649648,0.21228053,0.14053991,0.47068307
2025-11-06,0.15426907,0.33437538,0.14361943,0.36773604
2025-11-07,0.11042904,0.34161222,0.16509722,0.38286147
2025-11-10,0.12613668,0.19373393,0.18077566,0.49935365
2025-11-11,0.13258846,0.1532433,0.34726012,0.36690813
2025-11-12,0.20086399,0.115274124,0.27637485,0.40748703
2025-11-13,0.20832232,0.09042117,0.22198214,0.47927436
2025-11-14,0.1790133,0.0868726,0.13519695,0.5989171
2025-11-17,0.23978572,0.093147084,0.082732424,0.58433485
2025-11-18,0.22525038,0.14801623,0.09681327,0.52992004
2025-11-19,0.1423908,0.15680197,0.10239541,0.5984118
2025-11-20,0.18160194,0.24899505,0.15548478,0.41391817
2025-11-21,0.15315929,0.22013678,0.15612501,0.47057885
2025-11-24,0.13493223,0.160643,0.26358753,0.44083717
2025-11-25,0.12132785,0.11632066,0.3387296,0.42362198
2025-11-26,0.2021254,0.079071596,0.3906858,0.32811722
2025-11-28,0.20908962,0.082972355,0.4393784,0.26855963
2025-12-01,0.19656223,0.05548742,0.38835624,0.35959414
2025-12-02,0.22433712,0.07118336,0.3876547,0.31682485
2025-12-03,0.3344911,0.079329774,0.3465505,0.2396287
2025-12-04,0.32137492,0.11508783,0.28385034,0.27968687
2025-12-05,0.22411007,0.20893538,0.2333208,0.33363375
2025-12-08,0.30073398,0.19899233,0.20642571,0.293848
2025-12-09,0.3277314,0.23842156,0.18210784,0.25173914
2025-12-10,0.2214547,0.15948273,0.2107255,0.40833703
2025-12-11,0.23716265,0.20909324,0.26665834,0.2870858
2025-12-12,0.27430055,0.19134723,0.29892653,0.23542565
2025-12-15,0.3236664,0.14953284,0.27139276,0.25540802
