anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2024-10-28,0.32725236,0.16961136,0.0610024,0.44213384
2024-10-29,0.33212537,0.20996378,0.057271738,0.40063912
2024-10-30,0.3887221,0.20518692,0.048459366,0.35763162
2024-10-31,0.3720175,0.18339355,0.05117938,0.39340958
2024-11-01,0.38299286,0.16604754,0.054113075,0.3968465
2024-11-04,0.42750007,0.14776215,0.058844563,0.36589321
2024-11-05,0.43721753,0.13760294,0.100362375,0.32481706
2024-11-06,0.41336435,0.15693961,0.11599567,0.31370038
2024-11-07,0.2888303,0.20724264,0.13440494,0.36952212
2024-11-08,0.2682094,0.21285859,0.17629847,0.34263352
2024-11-11,0.22918658,0.22516885,0.24348986,0.30215472
2024-11-12,0.2027434,0.24798197,0.23251274,0.31676185
2024-11-13,0.20079069,0.2578207,0.21626355,0.32512504
2024-11-14,0.21980865,0.2714546,0.17912088,0.32961583
2024-11-15,0.21854731,0.24855937,0.15682955,0.37606373
2024-11-18,0.19872053,0.23294531,0.18976304,0.37857106
2024-11-19,0.18539305,0.17672795,0.18782282,0.4500562
2024-11-20,0.14765364,0.19685256,0.1765395,0.47895426
2024-11-21,0.15404455,0.23706947,0.21454744,0.3943385
2024-11-22,0.1380841,0.23097792,0.21385795,0.41708007
2024-11-25,0.18467422,0.25784954,0.18384011,0.37363607
2024-11-26,0.22166209,0.31223285,0.1368153,0.32928973
2024-11-27,0.256136,0.34986424,0.12227966,0.2717201
2024-11-29,0.269296,0.29884052,0.116457865,0.31540564
2024-12-02,0.3208539,0.23787504,0.105180375,0.3360907
2024-12-03,0.41878447,0.18435621,0.08120252,0.31565678
2024-12-04,0.42746538,0.18142454,0.07649873,0.31461135
2024-12-05,0.46507314,0.14039032,0.086845376,0.3076911
2024-12-06,0.47458452,0.11674235,0.083128124,0.32554507
2024-12-09,0.5552875,0.1106867,0.082611695,0.2514141
2024-12-10,0.5908462,0.09930566,0.09213379,0.21771438
2024-12-11,0.5728161,0.08853819,0.1178693,0.22077647
2024-12-12,0.5573861,0.10258217,0.122284725,0.21774703
2024-12-13,0.54374015,0.10923384,0.14757541,0.19945057
2024-12-16,0.5527701,0.10021599,0.15842357,0.18859032
2024-12-17,0.46206465,0.10871479,0.2135105,0.2157101
2024-12-18,0.3734398,0.12777083,0.25893992,0.23984936
2024-12-19,0.3035428,0.17505388,0.23499818,0.28640512
2024-12-20,0.28437975,0.19573204,0.25571194,0.2641762
2024-12-23,0.29120383,0.20375098,0.24987659,0.25516862
2024-12-24,0.28775433,0.20678335,0.2619753,0.243487
2024-12-26,0.24223645,0.2538692,0.24675731,0.25713703
2024-12-27,0.20768738,0.27335653,0.26830158,0.25065455
2024-12-30,0.19429132,0.32317677,0.26837224,0.21415971
2024-12-31,0.1921886,0.34473556,0.2662015,0.19687437
2025-01-02,0.21194723,0.36291838,0.20626344,0.21887095
2025-01-03,0.19459745,0.3671732,0.18562551,0.25260377
2025-01-06,0.17271274,0.39305243,0.18999916,0.24423571
2025-01-07,0.15546085,0.4251107,0.17517368,0.24425484
2025-01-08,0.15794297,0.47830975,0.13041674,0.23333053
2025-01-10,0.17450717,0.472289,0.08852548,0.2646784
2025-01-13,0.1653093,0.45363545,0.075114764,0.3059405
2025-01-14,0.1648317,0.3803111,0.08196163,0.37289554
2025-01-15,0.17006329,0.3773637,0.08116751,0.3714055
2025-01-16,0.15517022,0.40141752,0.07589218,0.36752015
2025-01-17,0.14306,0.45389235,0.06546763,0.33758
2025-01-21,0.11539852,0.5152936,0.054045815,0.31526202
2025-01-22,0.100042194,0.50434047,0.04000691,0.3556105
2025-01-23,0.110114545,0.49190813,0.038521692,0.3594556
2025-01-24,0.11984676,0.46482003,0.03563806,0.37969515
2025-01-27,0.12480357,0.46978232,0.031448003,0.37396616
2025-01-28,0.11546935,0.42842555,0.03630132,0.41980377
2025-01-29,0.11630026,0.40568316,0.042224165,0.43579245
2025-01-30,0.10539799,0.42219314,0.047126003,0.4252829
2025-01-31,0.08940864,0.42826644,0.05345255,0.42887247
2025-02-03,0.09188078,0.4253022,0.055930164,0.42688683
2025-02-04,0.09205288,0.44352844,0.04774933,0.41666928
2025-02-05,0.105799295,0.4808543,0.04355785,0.36978856
2025-02-06,0.10755758,0.50558233,0.03916036,0.3476998
2025-02-07,0.10907878,0.5255316,0.034322407,0.3310672
2025-02-10,0.1176132,0.52328444,0.03206327,0.32703915
2025-02-11,0.14004366,0.5276154,0.034484882,0.29785597
2025-02-12,0.13497666,0.53169256,0.041276395,0.29205436
2025-02-13,0.15734063,0.4839268,0.054099604,0.3046329
2025-02-14,0.18151651,0.46257907,0.05157777,0.30432662
2025-02-18,0.20825595,0.42905656,0.056291394,0.3063961
2025-02-19,0.20660321,0.39829096,0.05964934,0.33545646
2025-02-20,0.21895956,0.37267599,0.056122888,0.35224155
2025-02-21,0.22753061,0.38040394,0.06141465,0.33065087
2025-02-24,0.22864316,0.36985114,0.06516531,0.33634037
2025-02-25,0.27699506,0.27225703,0.0703817,0.38036627
2025-02-26,0.26485267,0.26137587,0.09498647,0.37878495
2025-02-27,0.2959549,0.2667354,0.10608291,0.33122677
2025-02-28,0.26148957,0.3113838,0.09261804,0.33450857
2025-03-03,0.23035681,0.2969597,0.12438813,0.34829536
2025-03-04,0.16982001,0.26438442,0.15333003,0.4124656
2025-03-05,0.16623838,0.25720185,0.1535179,0.4230419
2025-03-06,0.17041004,0.22110774,0.16025628,0.44822595
2025-03-07,0.17445132,0.2621449,0.16296451,0.4004393
2025-03-10,0.158601,0.33798638,0.12975243,0.37366018
2025-03-11,0.15493076,0.37338042,0.12919806,0.3424907
2025-03-12,0.15654835,0.36256793,0.12575707,0.3551266
2025-03-13,0.14075036,0.40088353,0.11483809,0.34352803
2025-03-14,0.15350549,0.42978272,0.12265222,0.29405957
2025-03-17,0.15564077,0.41484052,0.121536955,0.30798182
2025-03-18,0.17666431,0.4272601,0.11216046,0.2839151
2025-03-19,0.17762218,0.44110966,0.107934795,0.27333334
2025-03-20,0.19005524,0.40480363,0.12420166,0.28093946
2025-03-21,0.19315624,0.38128796,0.117499374,0.30805647
2025-03-24,0.18199793,0.3842621,0.11247348,0.32126644
2025-03-25,0.19624902,0.3692626,0.10516264,0.32932577
2025-03-26,0.20310497,0.3623518,0.09900288,0.3355403
2025-03-27,0.19613919,0.3922622,0.08076497,0.3308336
2025-03-28,0.22244796,0.3611011,0.08312567,0.33332533
2025-03-31,0.23283793,0.33073473,0.09172976,0.3446976
2025-04-01,0.24340266,0.3419567,0.09190539,0.32273534
2025-04-02,0.23234853,0.34037867,0.09053035,0.33674237
2025-04-03,0.24013053,0.34817627,0.09215914,0.31953403
2025-04-04,0.23138021,0.36945757,0.08812631,0.31103593
2025-04-07,0.17459741,0.3831878,0.089599244,0.35261548
2025-04-08,0.16814819,0.38409328,0.096000396,0.35175815
2025-04-09,0.14339027,0.42297527,0.09293758,0.34069693
2025-04-10,0.15487829,0.44464695,0.08960708,0.3108677
2025-04-11,0.16408478,0.43899527,0.08154658,0.31537342
2025-04-14,0.17221786,0.43726045,0.08342816,0.30709356
2025-04-15,0.17010239,0.45757675,0.08309324,0.28922772
2025-04-16,0.17214948,0.45748764,0.0975767,0.27278614
2025-04-17,0.15057679,0.4826361,0.09873248,0.26805466
2025-04-21,0.14316605,0.5061717,0.10190707,0.2487552
2025-04-22,0.14933214,0.49291575,0.104028516,0.25372353
2025-04-23,0.1634843,0.49768877,0.097770214,0.24105674
2025-04-24,0.14115894,0.5222343,0.08340722,0.25319952
2025-04-25,0.16245404,0.47763738,0.071001776,0.2889067
2025-04-28,0.18465176,0.4438845,0.06886094,0.3026028
2025-04-29,0.18415527,0.47676796,0.070779905,0.2682969
2025-04-30,0.19520523,0.4346637,0.063322484,0.30680856
2025-05-01,0.20880084,0.4386777,0.06649206,0.2860294
2025-05-02,0.20591645,0.4189796,0.06698556,0.30811846
2025-05-05,0.22645618,0.42420968,0.066264726,0.28306943
2025-05-06,0.25786442,0.35657686,0.075707376,0.30985138
2025-05-07,0.24350418,0.35789567,0.07473851,0.3238616
2025-05-08,0.22348584,0.38420376,0.07173457,0.32057577
2025-05-09,0.19572654,0.4228534,0.06861081,0.31280926
2025-05-12,0.20313406,0.41375986,0.069533736,0.31357235
2025-05-13,0.18938635,0.46829796,0.059555404,0.28276035
2025-05-14,0.21099448,0.48669958,0.04198196,0.2603239
2025-05-15,0.19767597,0.5300613,0.036592964,0.23566979
2025-05-16,0.19227996,0.51237094,0.03427171,0.2610774
2025-05-19,0.19055907,0.5230384,0.035062198,0.25134033
2025-05-20,0.23856883,0.46718147,0.05015464,0.24409495
2025-05-21,0.22227289,0.4588961,0.05595749,0.26287356
2025-05-22,0.2384807,0.48873827,0.0678457,0.20493536
2025-05-23,0.22516382,0.50876576,0.07591255,0.19015785
2025-05-27,0.22067755,0.5249573,0.07900807,0.17535703
2025-05-28,0.22451177,0.4611324,0.08617838,0.22817743
2025-05-29,0.23548332,0.38369715,0.08669714,0.29412243
2025-05-30,0.23572665,0.3109168,0.095799394,0.35755715
2025-06-02,0.22368897,0.31526384,0.103717335,0.35732985
2025-06-03,0.23540547,0.25705975,0.09935237,0.4081824
2025-06-04,0.23639046,0.24229875,0.10069157,0.4206192
2025-06-05,0.22685042,0.2234911,0.10101028,0.44864824
2025-06-06,0.25138965,0.2243069,0.09096591,0.43333754
2025-06-09,0.2840562,0.18385395,0.076062575,0.45602727
2025-06-10,0.3141812,0.17398383,0.06635848,0.44547653
2025-06-11,0.40272087,0.14542343,0.052156847,0.39969882
2025-06-12,0.370637,0.12805499,0.042999934,0.45830807
2025-06-13,0.42193457,0.10268999,0.0366746,0.43870085
2025-06-16,0.4493758,0.123222716,0.040175408,0.38722613
2025-06-17,0.510051,0.12646091,0.033938862,0.32954925
2025-06-18,0.5420815,0.11773942,0.030000357,0.3101788
2025-06-20,0.5955864,0.09154804,0.03175056,0.28111503
2025-06-23,0.61064005,0.08011527,0.04412425,0.26512042
2025-06-24,0.5942313,0.06793195,0.0992283,0.23860836
2025-06-25,0.54381365,0.06692001,0.12069771,0.26856866
2025-06-26,0.5080487,0.090617515,0.14966798,0.2516657
2025-06-27,0.38462183,0.08728218,0.19568852,0.3324075
2025-06-30,0.27249658,0.07520506,0.21124014,0.44105828
2025-07-01,0.24018264,0.069753975,0.22590919,0.46415415
2025-07-02,0.25364095,0.07500458,0.18937078,0.48198363
2025-07-03,0.34001315,0.100409016,0.17900087,0.380577
2025-07-07,0.3936361,0.13849543,0.12559012,0.3422784
2025-07-08,0.46676087,0.12343286,0.09895216,0.31085417
2025-07-09,0.5404043,0.10041284,0.08596712,0.27321568
2025-07-10,0.5832823,0.07762745,0.09794987,0.24114041
2025-07-11,0.6384777,0.062478602,0.10176422,0.19727951
2025-07-14,0.5944166,0.053560004,0.09880408,0.2532193
2025-07-15,0.5703504,0.051156078,0.14464222,0.23385128
2025-07-16,0.52842,0.063738234,0.17605875,0.23178309
2025-07-17,0.47651586,0.061620124,0.15956633,0.30229774
2025-07-18,0.49720865,0.0483478,0.1694008,0.28504273
2025-07-21,0.49960378,0.03624233,0.14827032,0.31588358
2025-07-22,0.54461765,0.035854593,0.116715394,0.30281234
2025-07-23,0.55972964,0.025254719,0.15464541,0.2603702
2025-07-24,0.55172795,0.02084302,0.18350835,0.24392068
2025-07-25,0.552486,0.023972495,0.20191297,0.22162855
2025-07-28,0.5409617,0.028765714,0.23320284,0.1970698
2025-07-29,0.5726447,0.028745744,0.20939717,0.18921229
2025-07-30,0.583365,0.03713976,0.15751569,0.22197951
2025-07-31,0.6646265,0.030819831,0.10286156,0.2016922
2025-08-01,0.723361,0.029255915,0.07839435,0.1689887
2025-08-04,0.76177275,0.022292,0.06116409,0.15477116
2025-08-05,0.82805806,0.013795894,0.042557918,0.1155882
2025-08-06,0.85134846,0.009929617,0.04823316,0.09048869
2025-08-07,0.83532387,0.008986664,0.06301015,0.09267927
2025-08-08,0.8451767,0.00551173,0.07883258,0.07047899
2025-08-11,0.82436085,0.0034975775,0.10048372,0.071657754
2025-08-12,0.75923544,0.0037155629,0.17197558,0.06507335
2025-08-13,0.708341,0.0047939583,0.21403278,0.07283227
2025-08-14,0.5967396,0.0050692274,0.32290375,0.075287476
2025-08-15,0.56415224,0.0075706504,0.3525875,0.07568964
2025-08-18,0.5711447,0.011419776,0.33362457,0.08381088
2025-08-19,0.6362819,0.012779198,0.25771847,0.09322034
2025-08-20,0.60455394,0.019887364,0.24814148,0.1274172
2025-08-21,0.5658737,0.02809626,0.24908604,0.15694396
2025-08-22,0.5116532,0.035946175,0.31532338,0.13707727
2025-08-25,0.50388634,0.0339645,0.33942786,0.122721255
2025-08-26,0.5084329,0.037158974,0.33485088,0.11955717
2025-08-27,0.5347506,0.04485334,0.30208722,0.11830889
2025-08-28,0.50620145,0.040242396,0.33962217,0.113934055
2025-08-29,0.51970637,0.03429524,0.33747798,0.10852045
2025-09-02,0.5099458,0.030404102,0.3202348,0.13941528
2025-09-03,0.52115464,0.020146023,0.32394162,0.13475776
2025-09-04,0.5271403,0.024570944,0.27535474,0.17293403
2025-09-05,0.5010572,0.024104172,0.26616052,0.2086781
2025-09-08,0.5040893,0.022931239,0.24833408,0.22464545
2025-09-09,0.42841932,0.024327049,0.25219327,0.29506043
2025-09-10,0.48641574,0.026425468,0.17559128,0.31156754
2025-09-11,0.52928895,0.029118758,0.155853,0.28573936
2025-09-12,0.49680358,0.031601034,0.16149865,0.31009683
2025-09-15,0.49435347,0.051857598,0.16585276,0.28793618
2025-09-16,0.43783224,0.07452707,0.17484695,0.31279385
2025-09-17,0.468442,0.08555561,0.13003919,0.31596324
2025-09-18,0.5203816,0.08234911,0.1038783,0.29339096
2025-09-19,0.6007992,0.07829961,0.07637709,0.24452408
2025-09-22,0.6729701,0.059096277,0.05298202,0.2149516
2025-09-23,0.6845195,0.040931966,0.057960037,0.21658853
2025-09-24,0.73849154,0.029829174,0.058261503,0.17341784
2025-09-25,0.7493326,0.023467751,0.078824,0.1483756
2025-09-26,0.7260253,0.017930267,0.11135288,0.14469156
2025-09-29,0.73932934,0.016277753,0.116992176,0.1274008
2025-09-30,0.68692327,0.017302433,0.15014294,0.14563134
2025-10-01,0.613333,0.018847913,0.19954273,0.16827643
2025-10-02,0.56501323,0.023962324,0.2051603,0.20586416
2025-10-03,0.55659527,0.026290057,0.20368205,0.21343262
2025-10-06,0.58743817,0.029077876,0.1753859,0.20809796
2025-10-07,0.5814743,0.038826607,0.16127144,0.21842755
2025-10-08,0.5656539,0.04341632,0.16892785,0.22200191
2025-10-09,0.56795084,0.03977589,0.16649276,0.22578052
2025-10-10,0.59751856,0.036663182,0.16017622,0.20564201
2025-10-13,0.6120866,0.03487567,0.17657351,0.17646419
2025-10-14,0.6147401,0.03138415,0.18610033,0.16777542
2025-10-15,0.5692967,0.027486132,0.22330426,0.17991279
2025-10-16,0.5782506,0.0288561,0.24353331,0.14935993
2025-10-17,0.5644179,0.0258512,0.24886833,0.16086258
2025-10-20,0.5922074,0.02761314,0.21951966,0.16065986
2025-10-21,0.59905815,0.025781455,0.19998087,0.1751795
2025-10-22,0.6396216,0.018921107,0.17120124,0.17025599
2025-10-23,0.64532113,0.014615852,0.17277864,0.16728441
2025-10-24,0.59882253,0.014336846,0.21946798,0.16737258
2025-10-27,0.6180348,0.014985904,0.20458889,0.16239049
2025-10-28,0.6089227,0.017735643,0.20421915,0.16912246
2025-10-29,0.6338267,0.018327452,0.19655906,0.15128684
2025-10-30,0.62331593,0.018291607,0.18939367,0.1689988
2025-10-31,0.6577702,0.015959127,0.16436097,0.16190965
2025-11-03,0.69718945,0.019764718,0.14229049,0.14075534
2025-11-04,0.68769276,0.023150148,0.14795914,0.14119786
2025-11-05,0.7273553,0.024081713,0.11120663,0.13735637
2025-11-06,0.7427596,0.022984365,0.1087154,0.12554072
2025-11-07,0.76480067,0.01903709,0.10266855,0.11349371
2025-11-10,0.75393546,0.015875898,0.108727194,0.12146145
2025-11-11,0.6812772,0.014978953,0.17616045,0.1275834
2025-11-12,0.6600834,0.016945885,0.19988187,0.12308882
2025-11-13,0.59828883,0.020841574,0.25453997,0.12632968
2025-11-14,0.5386328,0.020572536,0.30349967,0.13729498
2025-11-17,0.49739644,0.021246197,0.3468076,0.13454975
2025-11-18,0.47183245,0.024384232,0.35449234,0.14929104
2025-11-19,0.5243681,0.024125557,0.31545812,0.13604814
2025-11-20,0.5272587,0.02405854,0.2850627,0.16362005
2025-11-21,0.49619213,0.027276127,0.30091006,0.17562178
2025-11-24,0.46475044,0.02977025,0.29517853,0.21030074
2025-11-25,0.47022253,0.027265932,0.28951952,0.21299203
2025-11-26,0.47558716,0.02578862,0.28747982,0.21114445
2025-11-28,0.49186835,0.03057464,0.25305477,0.2245023
2025-12-01,0.5432763,0.025023703,0.2143329,0.21736705
2025-12-02,0.56303513,0.025778726,0.18418814,0.22699803
2025-12-03,0.58921957,0.023461401,0.16990785,0.21741118
2025-12-04,0.6134433,0.01892913,0.19086136,0.17676622
2025-12-05,0.7409553,0.01399151,0.1080755,0.13697773
2025-12-08,0.74919295,0.01372452,0.10533692,0.13174555
2025-12-09,0.77038044,0.010836229,0.1041086,0.114674725
2025-12-10,0.7179178,0.011038442,0.12574589,0.1452979
2025-12-11,0.6927691,0.010321255,0.1401228,0.15678684
2025-12-12,0.682817,0.01256741,0.1364839,0.16813174
2025-12-15,0.68300277,0.013281461,0.141032,0.1626838
